G,R,X,Y,Y_bi,UID,GR,noise_Y_bi,X_count,Y_count,Y_count_resolve,Y_count__Y__full,Y_count_resolve__Y__full,Y__Y__full,Y_count_resolve__Y_count_resolve__full,Y_count__Y_count__full
Male,White,0.7709900423000706,0.004997823936323781,0,371,MW,0,0.7554497621484526,-0.2808886103443442,-0.27442403474828025,584,491,807,400,421
Male,White,0.03699094444385828,0.004997823936323781,0,372,MW,0,0.021450664292240323,-0.2808886103443442,-0.27442403474828025,559,541,682,459,393
Female,Black,0.2204907189079114,1.0626729030708846,1,374,FB,1,0.2204907189079114,1.0626729030708846,1.0626729030708846,984,1002,860,1068,1007
Female,White,0.7709900423000706,-0.3475605357751965,0,378,FW,0,0.6695690116716577,-0.4767399674128435,-0.4345672215968217,408,304,679,278,323
Male,Black,0.7709900423000706,0.3575561836478441,0,380,MB,0,1.1234094321458756,0.588538808403944,0.43716020397558697,815,755,736,793,907
Male,Black,-1.4310072512685663,-0.7001188954867168,0,381,MB,0,-1.0785878614227613,-0.4691362707306168,-0.6205148751589739,349,442,186,487,417
Male,Black,0.2204907189079114,-1.4052356149097571,0,394,MB,0,0.5729101087537164,-1.1742529901536571,-1.3256315945820143,164,105,227,125,213
Male,White,0.5874902678360175,1.4152312627824049,1,404,MW,1,0.5719499876843996,1.1293448285017371,1.1358094040978008,1107,1108,1203,1009,948
Male,Black,-2.7155056725169384,-0.7001188954867168,0,407,MB,1,-2.3630862826711336,-0.4691362707306168,-0.6205148751589739,341,524,84,600,381
Male,Black,0.7709900423000706,1.4152312627824049,1,410,MB,1,1.1234094321458756,1.6462138875385048,1.4948352831101477,1215,1204,1137,1174,1224
Male,Black,-1.0640077023404604,-1.052677255198237,0,413,MB,0,-0.7115883124946554,-0.8216946304421371,-0.973073234870494,238,288,161,325,291
Male,White,0.7709900423000706,1.4152312627824049,1,416,MW,1,0.7554497621484526,1.1293448285017371,1.1358094040978008,1126,1094,1246,992,981
Male,White,0.7709900423000706,1.4152312627824049,1,424,MW,1,0.7554497621484526,1.1293448285017371,1.1358094040978008,1121,1088,1228,971,976
Male,White,0.4039904933719645,0.3575561836478441,0,425,MW,0,0.38845021322034656,0.07166974936717607,0.07813432496324008,696,690,876,563,535
Male,Black,-1.0640077023404604,-1.4052356149097571,0,429,MB,0,-0.7115883124946554,-1.1742529901536571,-1.3256315945820143,137,173,101,193,184
Female,Black,0.7709900423000706,-1.4052356149097571,0,433,FB,0,0.7709900423000706,-1.4052356149097571,-1.4052356149097571,118,49,275,58,125
Male,Black,-0.513508378948301,1.4152312627824049,1,434,MB,1,-0.16108898910249606,1.6462138875385048,1.4948352831101477,1159,1245,862,1243,1162
Male,Black,0.5874902678360175,0.004997823936323781,0,436,MB,1,0.9399096576818226,0.23598044869242374,0.08460184426406668,658,602,610,670,774
Male,Black,0.5874902678360175,0.004997823936323781,0,438,MB,0,0.9399096576818226,0.23598044869242374,0.08460184426406668,650,610,608,671,768
Male,Black,0.2204907189079114,-0.7001188954867168,0,439,MB,0,0.5729101087537164,-0.4691362707306168,-0.6205148751589739,384,369,378,395,466
Female,Black,-2.532005898052885,-1.7577939746212776,0,440,FB,0,-2.532005898052885,-1.7577939746212776,-1.7577939746212776,12,71,17,85,19
Male,Black,0.7709900423000706,0.3575561836478441,0,441,MB,0,1.1234094321458756,0.588538808403944,0.43716020397558697,804,751,744,790,922
Male,Black,-0.14650883002019482,-0.7001188954867168,0,444,MB,0,0.20591055982561016,-0.4691362707306168,-0.6205148751589739,375,391,327,419,457
Male,Black,0.2204907189079114,-1.4052356149097571,0,447,MB,0,0.5729101087537164,-1.1742529901536571,-1.3256315945820143,163,103,223,127,214
Male,Black,0.7709900423000706,1.0626729030708846,1,449,MB,1,1.1234094321458756,1.2936555278269846,1.1422769233986274,1065,1028,999,1096,1157
Male,Black,0.2204907189079114,1.0626729030708846,1,451,MB,1,0.5729101087537164,1.2936555278269846,1.1422769233986274,1018,1073,880,1124,1096
Female,Black,0.2204907189079114,0.004997823936323781,0,452,FB,0,0.2204907189079114,0.004997823936323781,0.004997823936323781,589,579,546,620,613
Male,White,0.7709900423000706,0.3575561836478441,0,453,MW,0,0.7554497621484526,0.07166974936717607,0.07813432496324008,715,643,943,523,575
Female,Black,0.7709900423000706,0.004997823936323781,0,461,FB,0,0.7709900423000706,0.004997823936323781,0.004997823936323781,597,551,613,575,641
Male,White,0.5874902678360175,-0.3475605357751965,0,463,MW,0,0.5719499876843996,-0.6334469700558645,-0.6269823944598005,449,380,667,263,275
Male,Black,0.4039904933719645,1.0626729030708846,1,464,MB,1,0.7564098832177695,1.2936555278269846,1.1422769233986274,1044,1054,919,1110,1104
Male,Black,0.4039904933719645,-0.7001188954867168,0,465,MB,0,0.7564098832177695,-0.4691362707306168,-0.6205148751589739,394,362,399,383,478
Male,Black,-2.1650063491247797,-1.7577939746212776,0,466,MB,0,-1.8125869592789745,-1.5268113498651776,-1.6781899542935348,34,112,32,136,55
Male,Black,0.7709900423000706,0.7101145433593643,0,469,MB,1,1.1234094321458756,0.9410971681154644,0.7897185636871072,937,887,854,933,1061
Male,White,-0.513508378948301,0.3575561836478441,0,470,MW,0,-0.5290486590999189,0.07166974936717607,0.07813432496324008,676,725,698,638,516
Female,White,0.7709900423000706,0.7101145433593643,0,472,FW,0,0.6695690116716577,0.5809351117217173,0.6231078575377391,782,732,1040,745,726
Male,Black,-2.1650063491247797,-1.7577939746212776,0,474,MB,0,-1.8125869592789745,-1.5268113498651776,-1.6781899542935348,33,111,30,135,58
Male,White,0.5874902678360175,0.3575561836478441,0,476,MW,0,0.5719499876843996,0.07166974936717607,0.07813432496324008,710,661,906,552,556
Male,Black,0.03699094444385828,-1.052677255198237,0,482,MB,0,0.3894103342896633,-0.8216946304421371,-0.973073234870494,265,225,285,260,333
Male,Black,-3.8165043193012567,-1.7577939746212776,0,483,MB,0,-3.4640849294554514,-1.5268113498651776,-1.6781899542935348,15,185,3,217,39
Male,Black,0.5874902678360175,-0.7001188954867168,0,484,MB,0,0.9399096576818226,-0.4691362707306168,-0.6205148751589739,416,345,426,372,488
Male,Black,-0.8805079278764072,-1.052677255198237,0,485,MB,0,-0.5280885380306022,-0.8216946304421371,-0.973073234870494,239,281,176,317,296
Male,Black,0.5874902678360175,0.3575561836478441,0,491,MB,0,0.9399096576818226,0.588538808403944,0.43716020397558697,792,774,702,807,890
Male,Black,0.5874902678360175,-1.052677255198237,0,497,MB,0,0.9399096576818226,-0.8216946304421371,-0.973073234870494,288,204,332,231,357
Male,White,0.03699094444385828,0.3575561836478441,0,499,MW,0,0.021450664292240323,0.07166974936717607,0.07813432496324008,680,704,793,609,523
Male,Black,0.03699094444385828,-1.052677255198237,0,500,MB,0,0.3894103342896633,-0.8216946304421371,-0.973073234870494,273,230,277,251,341
Male,White,0.7709900423000706,1.0626729030708846,1,501,MW,1,0.7554497621484526,0.7767864687902166,0.7832510443862806,976,940,1175,840,826
Female,Black,0.7709900423000706,1.0626729030708846,1,512,FB,1,0.7709900423000706,1.0626729030708846,1.0626729030708846,1003,984,967,1025,1041
Male,White,0.5874902678360175,-1.052677255198237,0,513,MW,0,0.5719499876843996,-1.338563689478905,-1.3320991138828409,201,126,479,48,80
Male,Black,0.2204907189079114,0.7101145433593643,0,516,MB,0,0.5729101087537164,0.9410971681154644,0.7897185636871072,896,921,766,962,1022
Male,White,0.7709900423000706,1.4152312627824049,1,518,MW,1,0.7554497621484526,1.1293448285017371,1.1358094040978008,1134,1090,1244,964,975
Female,White,0.7709900423000706,0.7101145433593643,0,524,FW,0,0.6695690116716577,0.5809351117217173,0.6231078575377391,783,731,1041,746,725
Male,Black,-0.6970081534123541,-0.7001188954867168,0,526,MB,0,-0.3445887635665491,-0.4691362707306168,-0.6205148751589739,356,411,265,466,435
Male,Black,0.7709900423000706,1.4152312627824049,1,528,MB,1,1.1234094321458756,1.6462138875385048,1.4948352831101477,1226,1187,1112,1202,1202
Male,Black,0.03699094444385828,0.7101145433593643,0,532,MB,0,0.3894103342896633,0.9410971681154644,0.7897185636871072,886,943,728,996,1009
Male,Black,0.7709900423000706,1.0626729030708846,1,534,MB,1,1.1234094321458756,1.2936555278269846,1.1422769233986274,1075,1026,986,1073,1147
Male,Black,0.7709900423000706,0.004997823936323781,0,535,MB,0,1.1234094321458756,0.23598044869242374,0.08460184426406668,669,593,630,657,787
Male,Black,0.7709900423000706,-0.7001188954867168,0,537,MB,0,1.1234094321458756,-0.4691362707306168,-0.6205148751589739,424,315,456,348,499
Male,Black,0.5874902678360175,1.0626729030708846,1,538,MB,1,0.9399096576818226,1.2936555278269846,1.1422769233986274,1056,1043,955,1104,1125
Male,Black,0.2204907189079114,1.0626729030708846,1,540,MB,0,0.5729101087537164,1.2936555278269846,1.1422769233986274,1025,1072,891,1130,1089
Male,Black,-2.532005898052885,-1.7577939746212776,0,544,MB,0,-2.17958650820708,-1.5268113498651776,-1.6781899542935348,27,136,18,164,48
Male,White,0.5874902678360175,0.7101145433593643,0,546,MW,0,0.5719499876843996,0.4242281090786963,0.4306926846747603,839,817,1021,716,689
Male,Black,0.7709900423000706,-1.052677255198237,0,555,MB,0,1.1234094321458756,-0.8216946304421371,-0.973073234870494,298,192,365,210,368
Male,White,0.03699094444385828,1.4152312627824049,1,561,MW,0,0.021450664292240323,1.1293448285017371,1.1358094040978008,1090,1142,1163,1059,929
Female,White,0.7709900423000706,0.004997823936323781,0,562,FW,0,0.6695690116716577,-0.1241816077013232,-0.08200886188530143,528,436,790,431,450
Male,Black,-0.8805079278764072,-0.3475605357751965,0,563,MB,0,-0.5280885380306022,-0.11657791101909655,-0.26795651544745364,483,562,322,628,583
Male,Black,0.7709900423000706,1.4152312627824049,1,565,MB,1,1.1234094321458756,1.6462138875385048,1.4948352831101477,1208,1162,1117,1199,1236
Male,Black,-1.0640077023404604,-0.7001188954867168,0,567,MB,0,-0.7115883124946554,-0.4691362707306168,-0.6205148751589739,353,427,229,482,426
Male,Black,0.2204907189079114,0.3575561836478441,0,575,MB,0,0.5729101087537164,0.588538808403944,0.43716020397558697,770,785,645,830,868
Male,Black,0.7709900423000706,-1.052677255198237,0,580,MB,0,1.1234094321458756,-0.8216946304421371,-0.973073234870494,297,188,362,215,364
Male,Black,-2.7155056725169384,0.7101145433593643,0,584,MB,0,-2.3630862826711336,0.9410971681154644,0.7897185636871072,872,1132,342,1153,926
Male,Black,-1.0640077023404604,-1.7577939746212776,0,596,MB,0,-0.7115883124946554,-1.5268113498651776,-1.6781899542935348,51,55,72,84,90
Male,Black,-0.14650883002019482,-1.4052356149097571,0,598,MB,0,0.20591055982561016,-1.1742529901536571,-1.3256315945820143,150,135,180,153,203
Male,Black,0.4039904933719645,0.7101145433593643,0,606,MB,0,0.7564098832177695,0.9410971681154644,0.7897185636871072,904,913,784,957,1030
Male,Black,-1.7980068001966727,-1.052677255198237,0,607,MB,0,-1.4455874103508677,-0.8216946304421371,-0.973073234870494,225,347,100,376,264
Male,Black,0.5874902678360175,1.4152312627824049,1,608,MB,1,0.9399096576818226,1.6462138875385048,1.4948352831101477,1188,1208,1076,1212,1186
Male,Black,-2.1650063491247797,-1.7577939746212776,0,614,MB,0,-1.8125869592789745,-1.5268113498651776,-1.6781899542935348,32,109,31,134,57
Female,White,-4.5505034171574685,-0.3475605357751965,0,620,FW,0,-4.6519244477858805,-0.4767399674128435,-0.4345672215968217,324,634,76,632,240
Male,Black,0.5874902678360175,0.7101145433593643,0,622,MB,1,0.9399096576818226,0.9410971681154644,0.7897185636871072,921,904,817,947,1049
Male,Black,-2.532005898052885,-0.7001188954867168,0,624,MB,0,-2.17958650820708,-0.4691362707306168,-0.6205148751589739,342,514,93,584,383
Male,White,0.7709900423000706,0.7101145433593643,0,628,MW,0,0.7554497621484526,0.4242281090786963,0.4306926846747603,858,797,1049,694,697
Male,Black,0.7709900423000706,1.4152312627824049,1,631,MB,1,1.1234094321458756,1.6462138875385048,1.4948352831101477,1229,1195,1118,1194,1237
Male,Black,-0.8805079278764072,0.7101145433593643,0,632,MB,0,-0.5280885380306022,0.9410971681154644,0.7897185636871072,875,987,578,1070,988
Male,Black,0.7709900423000706,0.7101145433593643,0,636,MB,0,1.1234094321458756,0.9410971681154644,0.7897185636871072,929,882,847,937,1062
Male,White,0.5874902678360175,-1.052677255198237,0,641,MW,0,0.5719499876843996,-1.338563689478905,-1.3320991138828409,200,127,480,47,81
Male,Black,-0.3300086044842479,1.0626729030708846,1,646,MB,1,0.022410785361557103,1.2936555278269846,1.1422769233986274,1009,1131,772,1150,1079
