G,R,X,Y,Y_bi,UID,GR,noise_Y_bi,X_count,Y_count,Y_count_resolve
Male,White,0.5874902678360175,1.0626729030708846,1,24,MW,1,0.5719499876843996,0.7767864687902166,0.7832510443862806
Female,Black,-0.3300086044842479,1.0626729030708846,1,25,FB,1,-0.3300086044842479,1.0626729030708846,1.0626729030708846
Male,White,-0.6970081534123541,-1.7577939746212776,0,26,MW,0,-0.712548433563972,-2.043680408901946,-2.037215833305882
Male,Black,-2.348506123588832,-1.052677255198237,0,27,MB,0,-1.996086733743027,-0.8216946304421371,-0.9730732348704941
Male,White,0.7709900423000706,1.0626729030708846,1,28,MW,1,0.7554497621484526,0.7767864687902166,0.7832510443862806
Male,Black,-1.9815065746607257,0.004997823936323781,0,29,MB,0,-1.6290871848149207,0.23598044869242377,0.08460184426406668
Male,Black,0.5874902678360175,0.3575561836478441,0,30,MB,0,0.9399096576818226,0.588538808403944,0.43716020397558697
Male,Black,0.2204907189079114,1.4152312627824049,1,31,MB,1,0.5729101087537164,1.6462138875385048,1.4948352831101477
Male,White,-0.513508378948301,0.004997823936323781,0,32,MW,1,-0.529048659099919,-0.2808886103443442,-0.27442403474828025
Male,Black,0.03699094444385828,0.7101145433593643,0,33,MB,0,0.3894103342896633,0.9410971681154643,0.7897185636871072
Male,Black,-2.532005898052885,-1.7577939746212776,0,34,MB,0,-2.1795865082070796,-1.5268113498651776,-1.6781899542935348
Male,White,0.2204907189079114,1.0626729030708846,1,35,MW,0,0.20495043875629343,0.7767864687902166,0.7832510443862806
Male,Black,0.5874902678360175,0.3575561836478441,0,36,MB,0,0.9399096576818226,0.588538808403944,0.43716020397558697
Male,Black,0.2204907189079114,-1.4052356149097571,0,37,MB,0,0.5729101087537164,-1.1742529901536571,-1.3256315945820143
Male,Black,-0.3300086044842479,-0.3475605357751965,0,38,MB,0,0.022410785361557106,-0.11657791101909654,-0.26795651544745364
Male,Black,-0.14650883002019482,1.4152312627824049,1,39,MB,1,0.20591055982561018,1.6462138875385048,1.4948352831101477
Male,Black,0.7709900423000706,0.3575561836478441,0,40,MB,0,1.1234094321458756,0.588538808403944,0.43716020397558697
Male,Black,0.7709900423000706,0.3575561836478441,0,41,MB,0,1.1234094321458756,0.588538808403944,0.43716020397558697
Male,Black,0.03699094444385828,-0.3475605357751965,0,42,MB,0,0.3894103342896633,-0.11657791101909654,-0.26795651544745364
Male,White,0.5874902678360175,-0.3475605357751965,0,43,MW,0,0.5719499876843996,-0.6334469700558645,-0.6269823944598005
Male,Black,0.5874902678360175,1.0626729030708846,1,44,MB,1,0.9399096576818226,1.2936555278269846,1.1422769233986274
Male,Black,0.7709900423000706,0.7101145433593643,0,45,MB,0,1.1234094321458756,0.9410971681154643,0.7897185636871072
Female,Black,0.7709900423000706,0.3575561836478441,0,46,FB,1,0.7709900423000706,0.3575561836478441,0.3575561836478441
Male,Black,0.7709900423000706,1.0626729030708846,1,47,MB,1,1.1234094321458756,1.2936555278269846,1.1422769233986274
Male,Black,-0.513508378948301,-1.7577939746212776,0,48,MB,0,-0.16108898910249603,-1.5268113498651776,-1.6781899542935348
Male,Black,-3.0825052214450444,-1.7577939746212776,0,49,MB,0,-2.730085831599239,-1.5268113498651776,-1.6781899542935348
Male,Black,0.4039904933719645,-1.4052356149097571,0,50,MB,0,0.7564098832177695,-1.1742529901536571,-1.3256315945820143
Female,Black,0.7709900423000706,1.0626729030708846,1,51,FB,0,0.7709900423000706,1.0626729030708846,1.0626729030708846
Male,Black,-0.6970081534123541,-0.7001188954867168,0,52,MB,0,-0.3445887635665491,-0.4691362707306168,-0.6205148751589739
Male,White,-0.3300086044842479,-1.052677255198237,0,53,MW,0,-0.34554888463586586,-1.338563689478905,-1.332099113882841
Male,Black,0.7709900423000706,-0.3475605357751965,0,54,MB,0,1.1234094321458756,-0.11657791101909654,-0.26795651544745364
Male,White,-0.6970081534123541,-1.052677255198237,0,55,MW,0,-0.712548433563972,-1.338563689478905,-1.332099113882841
Male,White,0.5874902678360175,1.4152312627824049,1,56,MW,1,0.5719499876843996,1.129344828501737,1.1358094040978008
Male,Black,0.7709900423000706,0.3575561836478441,0,57,MB,0,1.1234094321458756,0.588538808403944,0.43716020397558697
Male,Black,0.7709900423000706,1.0626729030708846,1,58,MB,1,1.1234094321458756,1.2936555278269846,1.1422769233986274
Male,White,-1.0640077023404604,-0.3475605357751965,0,59,MW,0,-1.0795479824920784,-0.6334469700558645,-0.6269823944598005
Female,White,0.7709900423000706,0.3575561836478441,0,60,FW,0,0.6695690116716577,0.2283767520101971,0.2705494978262189
Male,White,0.7709900423000706,1.4152312627824049,1,61,MW,1,0.7554497621484526,1.129344828501737,1.1358094040978008
Male,Black,0.4039904933719645,-1.4052356149097571,0,62,MB,0,0.7564098832177695,-1.1742529901536571,-1.3256315945820143
Male,White,0.03699094444385828,0.3575561836478441,0,63,MW,0,0.021450664292240323,0.07166974936717607,0.07813432496324008
Male,Black,0.03699094444385828,0.004997823936323781,0,64,MB,0,0.3894103342896633,0.23598044869242377,0.08460184426406668
Male,Black,0.4039904933719645,1.0626729030708846,1,65,MB,1,0.7564098832177695,1.2936555278269846,1.1422769233986274
Male,White,0.7709900423000706,1.0626729030708846,1,66,MW,1,0.7554497621484526,0.7767864687902166,0.7832510443862806
Male,Black,-1.0640077023404604,-1.4052356149097571,0,67,MB,1,-0.7115883124946554,-1.1742529901536571,-1.3256315945820143
Male,Black,-6.752500710726108,-1.052677255198237,0,68,MB,0,-6.400081320880303,-0.8216946304421371,-0.9730732348704941
Male,Black,0.7709900423000706,-0.7001188954867168,0,69,MB,0,1.1234094321458756,-0.4691362707306168,-0.6205148751589739
Female,Black,0.7709900423000706,1.0626729030708846,1,70,FB,1,0.7709900423000706,1.0626729030708846,1.0626729030708846
Male,White,-1.4310072512685663,-1.7577939746212776,0,71,MW,0,-1.4465475314201843,-2.043680408901946,-2.037215833305882
Male,Black,0.4039904933719645,-1.4052356149097571,0,72,MB,0,0.7564098832177695,-1.1742529901536571,-1.3256315945820143
Male,White,0.4039904933719645,-1.4052356149097571,0,73,MW,0,0.38845021322034656,-1.691122049190425,-1.6846574735943611
Male,Black,-2.532005898052885,-1.7577939746212776,0,74,MB,0,-2.1795865082070796,-1.5268113498651776,-1.6781899542935348
Male,White,-0.14650883002019482,0.7101145433593643,0,75,MW,0,-0.16204911017181278,0.4242281090786963,0.4306926846747603
Female,White,0.5874902678360175,0.3575561836478441,0,76,FW,0,0.4860692372076046,0.2283767520101971,0.2705494978262189
Male,White,0.7709900423000706,1.0626729030708846,1,77,MW,1,0.7554497621484526,0.7767864687902166,0.7832510443862806
Female,Black,0.5874902678360175,1.0626729030708846,1,78,FB,1,0.5874902678360175,1.0626729030708846,1.0626729030708846
Female,White,-1.0640077023404604,0.3575561836478441,0,79,FW,0,-1.1654287329688733,0.2283767520101971,0.2705494978262189
Male,White,0.5874902678360175,1.0626729030708846,1,80,MW,1,0.5719499876843996,0.7767864687902166,0.7832510443862806
Male,Black,0.4039904933719645,-0.7001188954867168,0,81,MB,0,0.7564098832177695,-0.4691362707306168,-0.6205148751589739
Male,White,0.5874902678360175,0.7101145433593643,0,82,MW,0,0.5719499876843996,0.4242281090786963,0.4306926846747603
Male,Black,0.7709900423000706,1.0626729030708846,1,83,MB,1,1.1234094321458756,1.2936555278269846,1.1422769233986274
Male,White,0.7709900423000706,1.0626729030708846,1,84,MW,0,0.7554497621484526,0.7767864687902166,0.7832510443862806
Female,Black,0.5874902678360175,-1.7577939746212776,0,85,FB,0,0.5874902678360175,-1.7577939746212776,-1.7577939746212776
Male,Black,-1.0640077023404604,-1.052677255198237,0,86,MB,0,-0.7115883124946554,-0.8216946304421371,-0.9730732348704941
Male,Black,-1.0640077023404604,-0.3475605357751965,0,87,MB,0,-0.7115883124946554,-0.11657791101909654,-0.26795651544745364
Male,Black,-0.513508378948301,0.004997823936323781,0,88,MB,0,-0.16108898910249603,0.23598044869242377,0.08460184426406668
Female,Black,-0.3300086044842479,-1.4052356149097571,0,89,FB,1,-0.3300086044842479,-1.4052356149097571,-1.4052356149097571
Male,Black,0.5874902678360175,-1.4052356149097571,0,90,MB,0,0.9399096576818226,-1.1742529901536571,-1.3256315945820143
Female,Black,0.7709900423000706,1.4152312627824049,1,91,FB,1,0.7709900423000706,1.4152312627824049,1.4152312627824049
Male,Black,-1.4310072512685663,-0.7001188954867168,0,92,MB,0,-1.0785878614227613,-0.4691362707306168,-0.6205148751589739
Male,Black,0.7709900423000706,1.4152312627824049,1,93,MB,1,1.1234094321458756,1.6462138875385048,1.4948352831101477
Female,Black,0.2204907189079114,-1.7577939746212776,0,94,FB,0,0.2204907189079114,-1.7577939746212776,-1.7577939746212776
Male,Black,0.7709900423000706,0.3575561836478441,0,95,MB,0,1.1234094321458756,0.588538808403944,0.43716020397558697
Female,Black,0.5874902678360175,0.3575561836478441,0,96,FB,1,0.5874902678360175,0.3575561836478441,0.3575561836478441
Male,White,0.5874902678360175,0.3575561836478441,0,97,MW,0,0.5719499876843996,0.07166974936717607,0.07813432496324008
Female,White,0.4039904933719645,-0.7001188954867168,0,98,FW,0,0.30256946274355156,-0.8292983271243638,-0.787125581308342
Male,Black,0.7709900423000706,-0.7001188954867168,0,99,MB,0,1.1234094321458756,-0.4691362707306168,-0.6205148751589739
Male,White,0.5874902678360175,1.0626729030708846,1,100,MW,1,0.5719499876843996,0.7767864687902166,0.7832510443862806
Male,Black,0.7709900423000706,1.0626729030708846,1,101,MB,1,1.1234094321458756,1.2936555278269846,1.1422769233986274
Male,White,-0.14650883002019482,1.4152312627824049,1,102,MW,1,-0.16204911017181278,1.129344828501737,1.1358094040978008
Male,Black,0.7709900423000706,1.0626729030708846,1,103,MB,1,1.1234094321458756,1.2936555278269846,1.1422769233986274
Female,Black,0.03699094444385828,-0.7001188954867168,0,104,FB,1,0.03699094444385828,-0.7001188954867168,-0.7001188954867168
Male,Black,0.5874902678360175,1.4152312627824049,1,105,MB,1,0.9399096576818226,1.6462138875385048,1.4948352831101477
Male,Black,-0.513508378948301,0.3575561836478441,0,106,MB,0,-0.16108898910249603,0.588538808403944,0.43716020397558697
Male,Black,-0.513508378948301,-1.4052356149097571,0,107,MB,0,-0.16108898910249603,-1.1742529901536571,-1.3256315945820143
Male,Black,-0.14650883002019482,-0.3475605357751965,0,108,MB,0,0.20591055982561018,-0.11657791101909654,-0.26795651544745364
Male,Black,0.5874902678360175,1.4152312627824049,1,109,MB,1,0.9399096576818226,1.6462138875385048,1.4948352831101477
Male,White,0.7709900423000706,1.4152312627824049,1,110,MW,1,0.7554497621484526,1.129344828501737,1.1358094040978008
Male,Black,0.7709900423000706,0.004997823936323781,0,111,MB,0,1.1234094321458756,0.23598044869242377,0.08460184426406668
Male,Black,-3.266004995909097,-1.052677255198237,0,112,MB,0,-2.9135856060632923,-0.8216946304421371,-0.9730732348704941
Male,Black,0.7709900423000706,1.4152312627824049,1,113,MB,0,1.1234094321458756,1.6462138875385048,1.4948352831101477
Male,Black,0.4039904933719645,1.4152312627824049,1,114,MB,1,0.7564098832177695,1.6462138875385048,1.4948352831101477
Male,White,-0.513508378948301,0.3575561836478441,0,115,MW,0,-0.529048659099919,0.07166974936717607,0.07813432496324008
Male,Black,0.5874902678360175,-1.4052356149097571,0,116,MB,0,0.9399096576818226,-1.1742529901536571,-1.3256315945820143
Male,Black,-0.6970081534123541,-1.4052356149097571,0,117,MB,0,-0.3445887635665491,-1.1742529901536571,-1.3256315945820143
Male,White,0.5874902678360175,0.7101145433593643,0,118,MW,0,0.5719499876843996,0.4242281090786963,0.4306926846747603
Male,Black,0.5874902678360175,1.0626729030708846,1,119,MB,1,0.9399096576818226,1.2936555278269846,1.1422769233986274
Female,Black,0.7709900423000706,0.3575561836478441,0,120,FB,0,0.7709900423000706,0.3575561836478441,0.3575561836478441
Male,Black,0.5874902678360175,0.7101145433593643,0,121,MB,0,0.9399096576818226,0.9410971681154643,0.7897185636871072
Male,White,0.7709900423000706,1.4152312627824049,1,122,MW,1,0.7554497621484526,1.129344828501737,1.1358094040978008
Male,White,0.2204907189079114,0.3575561836478441,0,123,MW,0,0.20495043875629343,0.07166974936717607,0.07813432496324008
Female,Black,-3.4495047703731507,-1.4052356149097571,0,124,FB,0,-3.4495047703731507,-1.4052356149097571,-1.4052356149097571
Male,Black,0.03699094444385828,0.004997823936323781,0,125,MB,0,0.3894103342896633,0.23598044869242377,0.08460184426406668
Male,Black,0.5874902678360175,-1.7577939746212776,0,126,MB,0,0.9399096576818226,-1.5268113498651776,-1.6781899542935348
Female,White,-0.3300086044842479,-1.4052356149097571,0,127,FW,0,-0.43142963511266086,-1.534415046547404,-1.4922423007313823
Male,Black,0.5874902678360175,1.4152312627824049,1,128,MB,1,0.9399096576818226,1.6462138875385048,1.4948352831101477
Female,Black,0.7709900423000706,-1.4052356149097571,0,129,FB,0,0.7709900423000706,-1.4052356149097571,-1.4052356149097571
Male,White,-0.3300086044842479,1.4152312627824049,1,130,MW,1,-0.34554888463586586,1.129344828501737,1.1358094040978008
Male,Black,-1.7980068001966727,-1.4052356149097571,0,131,MB,0,-1.4455874103508677,-1.1742529901536571,-1.3256315945820143
Male,Black,0.5874902678360175,0.004997823936323781,0,132,MB,0,0.9399096576818226,0.23598044869242377,0.08460184426406668
Male,Black,0.7709900423000706,1.4152312627824049,1,133,MB,1,1.1234094321458756,1.6462138875385048,1.4948352831101477
Male,White,0.2204907189079114,0.7101145433593643,0,134,MW,0,0.20495043875629343,0.4242281090786963,0.4306926846747603
Female,Black,0.5874902678360175,-0.7001188954867168,0,135,FB,0,0.5874902678360175,-0.7001188954867168,-0.7001188954867168
Female,Black,0.03699094444385828,-0.3475605357751965,0,136,FB,1,0.03699094444385828,-0.3475605357751965,-0.3475605357751965
Male,Black,-1.0640077023404604,-1.7577939746212776,0,137,MB,0,-0.7115883124946554,-1.5268113498651776,-1.6781899542935348
Male,Black,0.2204907189079114,0.3575561836478441,0,138,MB,1,0.5729101087537164,0.588538808403944,0.43716020397558697
Male,Black,-1.0640077023404604,-1.4052356149097571,0,139,MB,0,-0.7115883124946554,-1.1742529901536571,-1.3256315945820143
Male,Black,0.5874902678360175,-1.4052356149097571,0,140,MB,0,0.9399096576818226,-1.1742529901536571,-1.3256315945820143
Male,White,-1.4310072512685663,0.3575561836478441,0,141,MW,0,-1.4465475314201843,0.07166974936717607,0.07813432496324008
Male,White,0.7709900423000706,1.4152312627824049,1,142,MW,1,0.7554497621484526,1.129344828501737,1.1358094040978008
Male,Black,-1.4310072512685663,-1.4052356149097571,0,143,MB,0,-1.0785878614227613,-1.1742529901536571,-1.3256315945820143
Male,White,0.7709900423000706,0.004997823936323781,0,144,MW,0,0.7554497621484526,-0.2808886103443442,-0.27442403474828025
Male,Black,0.2204907189079114,1.0626729030708846,1,145,MB,1,0.5729101087537164,1.2936555278269846,1.1422769233986274
Male,Black,0.2204907189079114,0.3575561836478441,0,146,MB,0,0.5729101087537164,0.588538808403944,0.43716020397558697
Male,Black,-1.7980068001966727,-1.4052356149097571,0,147,MB,0,-1.4455874103508677,-1.1742529901536571,-1.3256315945820143
Male,White,0.7709900423000706,1.4152312627824049,1,148,MW,1,0.7554497621484526,1.129344828501737,1.1358094040978008
Male,Black,-3.6330045448372035,-1.052677255198237,0,149,MB,0,-3.2805851549913987,-0.8216946304421371,-0.9730732348704941
Male,White,-0.513508378948301,0.004997823936323781,0,150,MW,0,-0.529048659099919,-0.2808886103443442,-0.27442403474828025
Male,White,0.5874902678360175,-1.052677255198237,0,151,MW,0,0.5719499876843996,-1.338563689478905,-1.332099113882841
Female,Black,0.4039904933719645,1.0626729030708846,1,152,FB,1,0.4039904933719645,1.0626729030708846,1.0626729030708846
Male,Black,0.5874902678360175,-0.3475605357751965,0,153,MB,0,0.9399096576818226,-0.11657791101909654,-0.26795651544745364
Female,White,-0.6970081534123541,0.004997823936323781,0,154,FW,0,-0.7984291840407671,-0.1241816077013232,-0.08200886188530142
Male,Black,0.7709900423000706,0.7101145433593643,0,155,MB,0,1.1234094321458756,0.9410971681154643,0.7897185636871072
Male,Black,0.7709900423000706,-1.052677255198237,0,156,MB,0,1.1234094321458756,-0.8216946304421371,-0.9730732348704941
Male,Black,0.5874902678360175,-0.3475605357751965,0,157,MB,0,0.9399096576818226,-0.11657791101909654,-0.26795651544745364
Male,Black,0.2204907189079114,0.3575561836478441,0,158,MB,0,0.5729101087537164,0.588538808403944,0.43716020397558697
Female,Black,0.5874902678360175,1.4152312627824049,1,159,FB,1,0.5874902678360175,1.4152312627824049,1.4152312627824049
Male,Black,0.7709900423000706,-0.7001188954867168,0,160,MB,0,1.1234094321458756,-0.4691362707306168,-0.6205148751589739
Male,Black,-1.0640077023404604,-0.7001188954867168,0,161,MB,0,-0.7115883124946554,-0.4691362707306168,-0.6205148751589739
Male,Black,0.03699094444385828,-1.7577939746212776,0,162,MB,0,0.3894103342896633,-1.5268113498651776,-1.6781899542935348
Female,White,0.7709900423000706,0.7101145433593643,0,163,FW,0,0.6695690116716577,0.5809351117217173,0.6231078575377391
Female,Black,0.5874902678360175,0.7101145433593643,0,164,FB,0,0.5874902678360175,0.7101145433593643,0.7101145433593643
Male,Black,0.4039904933719645,-0.3475605357751965,0,165,MB,0,0.7564098832177695,-0.11657791101909654,-0.26795651544745364
Male,White,0.4039904933719645,1.4152312627824049,1,166,MW,1,0.38845021322034656,1.129344828501737,1.1358094040978008
Male,White,0.7709900423000706,1.4152312627824049,1,167,MW,1,0.7554497621484526,1.129344828501737,1.1358094040978008
Male,White,0.4039904933719645,0.3575561836478441,0,168,MW,0,0.38845021322034656,0.07166974936717607,0.07813432496324008
Male,Black,0.7709900423000706,-1.052677255198237,0,169,MB,0,1.1234094321458756,-0.8216946304421371,-0.9730732348704941
Male,Black,0.4039904933719645,1.4152312627824049,1,170,MB,1,0.7564098832177695,1.6462138875385048,1.4948352831101477
Male,White,0.03699094444385828,0.3575561836478441,0,171,MW,0,0.021450664292240323,0.07166974936717607,0.07813432496324008
Male,Black,0.03699094444385828,0.3575561836478441,0,172,MB,1,0.3894103342896633,0.588538808403944,0.43716020397558697
Male,Black,0.03699094444385828,0.3575561836478441,0,173,MB,1,0.3894103342896633,0.588538808403944,0.43716020397558697
Male,Black,-0.14650883002019482,0.7101145433593643,0,174,MB,0,0.20591055982561018,0.9410971681154643,0.7897185636871072
Male,White,0.5874902678360175,0.7101145433593643,0,175,MW,0,0.5719499876843996,0.4242281090786963,0.4306926846747603
Male,Black,0.03699094444385828,-1.052677255198237,0,176,MB,0,0.3894103342896633,-0.8216946304421371,-0.9730732348704941
Male,White,0.03699094444385828,0.7101145433593643,0,177,MW,0,0.021450664292240323,0.4242281090786963,0.4306926846747603
Male,Black,0.5874902678360175,1.0626729030708846,1,178,MB,1,0.9399096576818226,1.2936555278269846,1.1422769233986274
Female,Black,0.03699094444385828,1.4152312627824049,1,179,FB,1,0.03699094444385828,1.4152312627824049,1.4152312627824049
Male,White,0.4039904933719645,0.7101145433593643,0,180,MW,0,0.38845021322034656,0.4242281090786963,0.4306926846747603
Male,Black,-0.8805079278764072,-1.7577939746212776,0,181,MB,1,-0.5280885380306022,-1.5268113498651776,-1.6781899542935348
Male,Black,-0.3300086044842479,-1.4052356149097571,0,182,MB,1,0.022410785361557106,-1.1742529901536571,-1.3256315945820143
Male,White,-0.513508378948301,0.004997823936323781,0,183,MW,0,-0.529048659099919,-0.2808886103443442,-0.27442403474828025
Male,Black,0.4039904933719645,-1.4052356149097571,0,184,MB,0,0.7564098832177695,-1.1742529901536571,-1.3256315945820143
Male,White,-5.651502063941788,-0.3475605357751965,0,185,MW,1,-5.667042344093406,-0.6334469700558645,-0.6269823944598005
Male,White,0.5874902678360175,0.7101145433593643,0,186,MW,0,0.5719499876843996,0.4242281090786963,0.4306926846747603
Male,Black,0.2204907189079114,0.004997823936323781,0,187,MB,0,0.5729101087537164,0.23598044869242377,0.08460184426406668
Female,White,0.5874902678360175,0.3575561836478441,0,188,FW,0,0.4860692372076046,0.2283767520101971,0.2705494978262189
Female,Black,0.7709900423000706,0.7101145433593643,0,189,FB,0,0.7709900423000706,0.7101145433593643,0.7101145433593643
Male,White,0.7709900423000706,0.004997823936323781,0,190,MW,0,0.7554497621484526,-0.2808886103443442,-0.27442403474828025
Male,Black,0.7709900423000706,1.0626729030708846,1,191,MB,0,1.1234094321458756,1.2936555278269846,1.1422769233986274
Male,Black,0.7709900423000706,1.4152312627824049,1,192,MB,0,1.1234094321458756,1.6462138875385048,1.4948352831101477
Male,Black,-1.4310072512685663,-1.4052356149097571,0,193,MB,0,-1.0785878614227613,-1.1742529901536571,-1.3256315945820143
Male,Black,0.5874902678360175,-0.3475605357751965,0,194,MB,0,0.9399096576818226,-0.11657791101909654,-0.26795651544745364
Male,Black,0.4039904933719645,0.7101145433593643,0,195,MB,0,0.7564098832177695,0.9410971681154643,0.7897185636871072
Male,Black,0.2204907189079114,-1.7577939746212776,0,196,MB,0,0.5729101087537164,-1.5268113498651776,-1.6781899542935348
Female,White,0.5874902678360175,-0.3475605357751965,0,197,FW,0,0.4860692372076046,-0.4767399674128435,-0.4345672215968217
Male,White,0.5874902678360175,-0.3475605357751965,0,198,MW,0,0.5719499876843996,-0.6334469700558645,-0.6269823944598005
Male,Black,-0.3300086044842479,-1.7577939746212776,0,199,MB,0,0.022410785361557106,-1.5268113498651776,-1.6781899542935348
Male,Black,0.4039904933719645,0.004997823936323781,0,200,MB,0,0.7564098832177695,0.23598044869242377,0.08460184426406668
Male,Black,0.4039904933719645,0.3575561836478441,0,201,MB,0,0.7564098832177695,0.588538808403944,0.43716020397558697
Male,Black,0.03699094444385828,-1.7577939746212776,0,202,MB,0,0.3894103342896633,-1.5268113498651776,-1.6781899542935348
Female,Black,0.5874902678360175,0.3575561836478441,0,203,FB,0,0.5874902678360175,0.3575561836478441,0.3575561836478441
Male,Black,0.7709900423000706,0.7101145433593643,0,204,MB,0,1.1234094321458756,0.9410971681154643,0.7897185636871072
Male,Black,0.5874902678360175,0.7101145433593643,0,205,MB,0,0.9399096576818226,0.9410971681154643,0.7897185636871072
Male,White,0.5874902678360175,-0.3475605357751965,0,206,MW,0,0.5719499876843996,-0.6334469700558645,-0.6269823944598005
Male,Black,0.2204907189079114,-1.4052356149097571,0,207,MB,1,0.5729101087537164,-1.1742529901536571,-1.3256315945820143
Male,White,0.7709900423000706,1.4152312627824049,1,208,MW,1,0.7554497621484526,1.129344828501737,1.1358094040978008
Female,White,0.7709900423000706,1.4152312627824049,1,209,FW,1,0.6695690116716577,1.286051831144758,1.3282245769607797
Male,Black,-0.3300086044842479,-1.052677255198237,0,210,MB,0,0.022410785361557106,-0.8216946304421371,-0.9730732348704941
Female,White,0.7709900423000706,1.4152312627824049,1,211,FW,1,0.6695690116716577,1.286051831144758,1.3282245769607797
Male,Black,0.7709900423000706,1.4152312627824049,1,212,MB,1,1.1234094321458756,1.6462138875385048,1.4948352831101477
Male,Black,0.7709900423000706,0.7101145433593643,0,213,MB,0,1.1234094321458756,0.9410971681154643,0.7897185636871072
Male,Black,-0.513508378948301,-1.052677255198237,0,214,MB,0,-0.16108898910249603,-0.8216946304421371,-0.9730732348704941
Male,Black,0.2204907189079114,-1.4052356149097571,0,215,MB,0,0.5729101087537164,-1.1742529901536571,-1.3256315945820143
Male,White,0.4039904933719645,-0.7001188954867168,0,216,MW,0,0.38845021322034656,-0.9860053297673848,-0.9795407541713208
Male,Black,-3.266004995909097,-1.4052356149097571,0,217,MB,0,-2.9135856060632923,-1.1742529901536571,-1.3256315945820143
Male,Black,0.5874902678360175,0.004997823936323781,0,218,MB,0,0.9399096576818226,0.23598044869242377,0.08460184426406668
Male,Black,0.5874902678360175,1.4152312627824049,1,219,MB,1,0.9399096576818226,1.6462138875385048,1.4948352831101477
Male,Black,-0.3300086044842479,0.3575561836478441,0,220,MB,0,0.022410785361557106,0.588538808403944,0.43716020397558697
Male,White,-3.4495047703731507,-1.052677255198237,0,221,MW,0,-3.4650450505247687,-1.338563689478905,-1.332099113882841
Male,Black,-1.2475074768045131,-1.052677255198237,0,222,MB,0,-0.8950880869587081,-0.8216946304421371,-0.9730732348704941
Male,Black,0.03699094444385828,-1.4052356149097571,0,223,MB,0,0.3894103342896633,-1.1742529901536571,-1.3256315945820143
Male,White,0.4039904933719645,0.7101145433593643,0,224,MW,1,0.38845021322034656,0.4242281090786963,0.4306926846747603
Male,Black,-1.6145070257326195,-0.7001188954867168,0,225,MB,0,-1.2620876358868145,-0.4691362707306168,-0.6205148751589739
Male,Black,0.4039904933719645,0.004997823936323781,0,226,MB,0,0.7564098832177695,0.23598044869242377,0.08460184426406668
Male,Black,0.7709900423000706,-1.4052356149097571,0,227,MB,0,1.1234094321458756,-1.1742529901536571,-1.3256315945820143
