G,R,X,Y,Y_bi,UID,GR,noise_Y_bi,X_count,Y_count,Y_count_resolve,Y_count__Y__full,Y_count_resolve__Y__full,Y__Y__full,Y_count_resolve__Y_count_resolve__full,Y_count__Y_count__full
Male,Black,0.5874902678360175,0.004997823936323781,0,251,MB,0,0.9399096576818226,0.23598044869242374,0.08460184426406668,719,719,601,761,801
Male,Black,0.4039904933719645,-1.7577939746212776,0,252,MB,0,0.7564098832177695,-1.5268113498651776,-1.6781899542935348,179,184,146,206,232
Male,Black,0.7709900423000706,1.4152312627824049,1,256,MB,1,1.1234094321458756,1.6462138875385048,1.4948352831101477,1222,1221,1042,1223,1229
Female,Black,0.5874902678360175,-1.7577939746212776,0,258,FB,0,0.5874902678360175,-1.7577939746212776,-1.7577939746212776,176,178,312,181,134
Male,Black,0.7709900423000706,-1.052677255198237,0,259,MB,0,1.1234094321458756,-0.8216946304421371,-0.973073234870494,416,420,346,451,479
Male,Black,0.4039904933719645,0.004997823936323781,0,262,MB,0,0.7564098832177695,0.23598044869242374,0.08460184426406668,690,689,571,735,779
Male,Black,0.03699094444385828,-1.7577939746212776,0,267,MB,0,0.3894103342896633,-1.5268113498651776,-1.6781899542935348,148,150,123,171,197
Male,White,0.4039904933719645,1.4152312627824049,1,279,MW,1,0.38845021322034656,1.1293448285017371,1.1358094040978008,1068,1074,1149,983,942
Male,White,0.7709900423000706,1.4152312627824049,1,282,MW,1,0.7554497621484526,1.1293448285017371,1.1358094040978008,1134,1130,1215,1053,1030
Male,Black,0.5874902678360175,0.3575561836478441,0,284,MB,0,0.9399096576818226,0.588538808403944,0.43716020397558697,827,828,691,871,924
Male,White,-0.14650883002019482,-1.4052356149097571,0,286,MW,0,-0.16204911017181278,-1.691122049190425,-1.6846574735943611,153,152,304,96,81
Male,Black,0.7709900423000706,1.0626729030708846,1,288,MB,1,1.1234094321458756,1.2936555278269846,1.1422769233986274,1104,1107,953,1144,1163
Male,Black,-2.7155056725169384,0.7101145433593643,0,292,MB,0,-2.3630862826711336,0.9410971681154644,0.7897185636871072,455,456,367,489,555
Male,White,0.7709900423000706,1.4152312627824049,1,295,MW,1,0.7554497621484526,1.1293448285017371,1.1358094040978008,1165,1136,1190,1044,1024
Male,Black,0.5874902678360175,1.4152312627824049,1,300,MB,1,0.9399096576818226,1.6462138875385048,1.4948352831101477,1195,1190,1015,1194,1189
Male,Black,0.5874902678360175,0.7101145433593643,0,301,MB,0,0.9399096576818226,0.9410971681154644,0.7897185636871072,947,941,810,991,1067
Male,Black,0.03699094444385828,0.004997823936323781,0,304,MB,0,0.3894103342896633,0.23598044869242374,0.08460184426406668,636,637,510,686,724
Male,Black,0.2204907189079114,0.004997823936323781,0,306,MB,0,0.5729101087537164,0.23598044869242374,0.08460184426406668,656,666,543,719,748
Male,White,0.7709900423000706,1.4152312627824049,1,311,MW,1,0.7554497621484526,1.1293448285017371,1.1358094040978008,1150,1155,1181,1045,1033
Male,Black,0.7709900423000706,1.4152312627824049,1,312,MB,1,1.1234094321458756,1.6462138875385048,1.4948352831101477,1199,1220,1056,1204,1222
Male,Black,-1.6145070257326195,-0.7001188954867168,0,314,MB,0,-1.2620876358868145,-0.4691362707306168,-0.6205148751589739,211,213,149,237,261
Male,White,-0.8805079278764072,-1.7577939746212776,0,315,MW,0,-0.8960482080280252,-2.043680408901946,-2.037215833305882,60,60,137,37,20
Male,Black,0.03699094444385828,-1.4052356149097571,0,317,MB,0,0.3894103342896633,-1.1742529901536571,-1.3256315945820143,228,227,182,249,273
Male,Black,0.7709900423000706,0.7101145433593643,0,320,MB,0,1.1234094321458756,0.9410971681154644,0.7897185636871072,961,969,828,1035,1094
Male,White,0.5874902678360175,0.3575561836478441,0,333,MW,0,0.5719499876843996,0.07166974936717607,0.07813432496324008,765,750,863,663,642
Male,Black,-0.513508378948301,-1.052677255198237,0,335,MB,0,-0.16108898910249606,-0.8216946304421371,-0.973073234870494,259,259,197,284,310
Male,Black,0.2204907189079114,-0.3475605357751965,0,340,MB,0,0.5729101087537164,-0.11657791101909655,-0.26795651544745364,552,557,464,606,647
Male,Black,-0.14650883002019482,-0.3475605357751965,0,344,MB,1,0.20591055982561016,-0.11657791101909655,-0.26795651544745364,496,499,405,542,589
Male,Black,0.4039904933719645,-1.052677255198237,0,350,MB,0,0.7564098832177695,-0.8216946304421371,-0.973073234870494,373,373,311,401,442
Female,Black,0.7709900423000706,1.4152312627824049,1,353,FB,1,0.7709900423000706,1.4152312627824049,1.4152312627824049,1181,1180,1220,1175,1126
Male,White,0.5874902678360175,1.4152312627824049,1,357,MW,1,0.5719499876843996,1.1293448285017371,1.1358094040978008,1122,1111,1165,1012,986
Male,Black,0.7709900423000706,-1.052677255198237,0,359,MB,0,1.1234094321458756,-0.8216946304421371,-0.973073234870494,412,406,350,440,494
Male,Black,-0.8805079278764072,0.7101145433593643,0,362,MB,0,-0.5280885380306022,0.9410971681154644,0.7897185636871072,735,736,585,773,816
Male,Black,-1.7980068001966727,-0.3475605357751965,0,367,MB,0,-1.4455874103508677,-0.11657791101909655,-0.26795651544745364,286,286,208,308,342
Male,White,0.7709900423000706,0.004997823936323781,0,371,MW,0,0.7554497621484526,-0.2808886103443442,-0.27442403474828025,671,658,793,591,530
Male,Black,-2.899005446980991,-1.4052356149097571,0,373,MB,0,-2.546586057135186,-1.1742529901536571,-1.3256315945820143,32,34,29,41,50
Female,White,0.7709900423000706,-0.3475605357751965,0,378,FW,0,0.6695690116716577,-0.4767399674128435,-0.4345672215968217,508,506,869,493,419
Male,Black,0.7709900423000706,0.3575561836478441,0,380,MB,0,1.1234094321458756,0.588538808403944,0.43716020397558697,863,865,729,898,958
Male,Black,0.5874902678360175,-0.3475605357751965,0,387,MB,0,0.9399096576818226,-0.11657791101909655,-0.26795651544745364,590,592,499,646,686
Female,White,0.5874902678360175,0.7101145433593643,0,392,FW,1,0.4860692372076046,0.5809351117217173,0.6231078575377391,819,815,1156,810,734
Female,White,-1.9815065746607257,-1.4052356149097571,0,395,FW,0,-2.0829276052891386,-1.534415046547404,-1.4922423007313823,36,36,226,26,13
Male,Black,0.4039904933719645,0.3575561836478441,0,398,MB,0,0.7564098832177695,0.588538808403944,0.43716020397558697,801,803,667,846,896
Male,Black,0.7709900423000706,-0.3475605357751965,0,399,MB,0,1.1234094321458756,-0.11657791101909655,-0.26795651544745364,619,624,522,677,714
Male,White,0.4039904933719645,1.4152312627824049,1,400,MW,1,0.38845021322034656,1.1293448285017371,1.1358094040978008,1076,1068,1144,981,941
Male,Black,0.03699094444385828,-0.7001188954867168,0,401,MB,0,0.3894103342896633,-0.4691362707306168,-0.6205148751589739,425,428,336,458,498
Male,Black,0.03699094444385828,0.004997823936323781,0,402,MB,0,0.3894103342896633,0.23598044869242374,0.08460184426406668,634,644,515,690,719
Male,White,0.5874902678360175,1.4152312627824049,1,404,MW,1,0.5719499876843996,1.1293448285017371,1.1358094040978008,1112,1121,1161,1010,982
Male,Black,0.4039904933719645,1.0626729030708846,1,405,MB,1,0.7564098832177695,1.2936555278269846,1.1422769233986274,1019,1020,884,1107,1111
Male,Black,-2.7155056725169384,-0.7001188954867168,0,407,MB,1,-2.3630862826711336,-0.4691362707306168,-0.6205148751589739,110,110,74,123,153
Male,Black,-0.14650883002019482,0.7101145433593643,0,411,MB,0,0.20591055982561016,0.9410971681154644,0.7897185636871072,838,841,689,877,932
Male,Black,0.7709900423000706,-1.7577939746212776,0,421,MB,0,1.1234094321458756,-1.5268113498651776,-1.6781899542935348,219,222,188,245,262
Male,White,0.7709900423000706,0.7101145433593643,0,422,MW,0,0.7554497621484526,0.4242281090786963,0.4306926846747603,894,890,1004,821,772
Male,White,0.4039904933719645,0.3575561836478441,0,425,MW,0,0.38845021322034656,0.07166974936717607,0.07813432496324008,734,726,840,637,597
Male,Black,0.5874902678360175,0.004997823936323781,0,436,MB,1,0.9399096576818226,0.23598044869242374,0.08460184426406668,713,716,596,754,797
Male,Black,-0.14650883002019482,-0.3475605357751965,0,445,MB,0,0.20591055982561016,-0.11657791101909655,-0.26795651544745364,491,495,401,544,586
Male,Black,-0.513508378948301,-0.3475605357751965,0,450,MB,0,-0.16108898910249606,-0.11657791101909655,-0.26795651544745364,446,450,371,486,525
Female,Black,0.2204907189079114,0.004997823936323781,0,452,FB,0,0.2204907189079114,0.004997823936323781,0.004997823936323781,612,613,737,630,592
Male,Black,-1.0640077023404604,-0.3475605357751965,0,455,MB,0,-0.7115883124946554,-0.11657791101909655,-0.26795651544745364,378,379,306,405,449
Male,White,0.5874902678360175,0.7101145433593643,0,458,MW,0,0.5719499876843996,0.4242281090786963,0.4306926846747603,881,875,976,785,738
Male,White,0.5874902678360175,0.3575561836478441,0,460,MW,0,0.5719499876843996,0.07166974936717607,0.07813432496324008,766,751,864,664,635
Female,Black,0.7709900423000706,0.004997823936323781,0,461,FB,0,0.7709900423000706,0.004997823936323781,0.004997823936323781,702,702,814,727,676
Male,Black,-2.1650063491247797,-1.7577939746212776,0,466,MB,0,-1.8125869592789745,-1.5268113498651776,-1.6781899542935348,31,30,31,40,44
Male,Black,0.7709900423000706,0.7101145433593643,0,469,MB,1,1.1234094321458756,0.9410971681154644,0.7897185636871072,959,970,834,1032,1091
Male,Black,-2.1650063491247797,-1.7577939746212776,0,474,MB,0,-1.8125869592789745,-1.5268113498651776,-1.6781899542935348,30,31,30,39,45
Female,Black,0.7709900423000706,0.7101145433593643,0,478,FB,0,0.7709900423000706,0.7101145433593643,0.7101145433593643,921,926,1025,955,898
Male,Black,-3.8165043193012567,-1.7577939746212776,0,483,MB,0,-3.4640849294554514,-1.5268113498651776,-1.6781899542935348,6,6,4,7,6
Male,Black,-0.8805079278764072,-1.052677255198237,0,485,MB,0,-0.5280885380306022,-0.8216946304421371,-0.973073234870494,201,205,152,234,251
Male,Black,0.7709900423000706,0.3575561836478441,0,490,MB,0,1.1234094321458756,0.588538808403944,0.43716020397558697,852,853,731,904,966
Male,Black,0.5874902678360175,0.3575561836478441,0,491,MB,0,0.9399096576818226,0.588538808403944,0.43716020397558697,822,832,693,860,918
Male,Black,-0.14650883002019482,0.004997823936323781,0,492,MB,0,0.20591055982561016,0.23598044869242374,0.08460184426406668,602,605,492,655,693
Male,Black,0.4039904933719645,1.0626729030708846,1,493,MB,1,0.7564098832177695,1.2936555278269846,1.1422769233986274,1021,1023,883,1111,1108
Male,Black,0.5874902678360175,-0.7001188954867168,0,494,MB,0,0.9399096576818226,-0.4691362707306168,-0.6205148751589739,483,477,410,534,575
Male,Black,0.5874902678360175,-1.052677255198237,0,497,MB,0,0.9399096576818226,-0.8216946304421371,-0.973073234870494,385,386,326,419,459
Male,Black,0.4039904933719645,-1.4052356149097571,0,498,MB,0,0.7564098832177695,-1.1742529901536571,-1.3256315945820143,274,272,217,300,330
Male,White,0.7709900423000706,1.0626729030708846,1,501,MW,1,0.7554497621484526,0.7767864687902166,0.7832510443862806,1005,999,1121,938,889
Male,Black,-0.6970081534123541,-1.052677255198237,0,505,MB,0,-0.3445887635665491,-0.8216946304421371,-0.973073234870494,239,243,172,257,280
Male,Black,0.03699094444385828,0.3575561836478441,0,506,MB,0,0.3894103342896633,0.588538808403944,0.43716020397558697,752,764,621,798,835
Male,Black,0.03699094444385828,-1.4052356149097571,0,511,MB,0,0.3894103342896633,-1.1742529901536571,-1.3256315945820143,226,230,185,247,275
Female,Black,0.7709900423000706,1.0626729030708846,1,512,FB,1,0.7709900423000706,1.0626729030708846,1.0626729030708846,1045,1037,1129,1085,1055
Male,White,0.5874902678360175,-1.052677255198237,0,513,MW,0,0.5719499876843996,-1.338563689478905,-1.3320991138828409,333,326,469,240,205
Male,Black,0.2204907189079114,0.7101145433593643,0,516,MB,0,0.5729101087537164,0.9410971681154644,0.7897185636871072,889,899,749,948,996
Male,Black,0.7709900423000706,-0.7001188954867168,0,519,MB,0,1.1234094321458756,-0.4691362707306168,-0.6205148751589739,509,513,451,560,612
Male,Black,0.4039904933719645,-0.3475605357751965,0,520,MB,1,0.7564098832177695,-0.11657791101909655,-0.26795651544745364,573,575,475,620,670
Male,White,0.7709900423000706,0.3575561836478441,0,522,MW,0,0.7554497621484526,0.07166974936717607,0.07813432496324008,789,783,903,704,660
Female,Black,0.7709900423000706,0.004997823936323781,0,525,FB,1,0.7709900423000706,0.004997823936323781,0.004997823936323781,701,704,813,728,673
Male,Black,-0.6970081534123541,-0.7001188954867168,0,526,MB,0,-0.3445887635665491,-0.4691362707306168,-0.6205148751589739,338,342,255,361,392
Male,Black,0.03699094444385828,0.7101145433593643,0,532,MB,0,0.3894103342896633,0.9410971681154644,0.7897185636871072,871,883,718,916,967
Female,White,0.2204907189079114,0.3575561836478441,0,533,FW,0,0.11906968827949845,0.2283767520101971,0.2705494978262189,654,654,1011,632,562
Male,Black,0.7709900423000706,0.004997823936323781,0,535,MB,0,1.1234094321458756,0.23598044869242374,0.08460184426406668,740,745,624,793,827
Male,Black,-0.3300086044842479,-0.7001188954867168,0,536,MB,0,0.022410785361557103,-0.4691362707306168,-0.6205148751589739,374,377,310,404,445
Male,Black,0.7709900423000706,-0.7001188954867168,0,537,MB,0,1.1234094321458756,-0.4691362707306168,-0.6205148751589739,522,522,450,559,606
Male,Black,0.5874902678360175,1.0626729030708846,1,538,MB,1,0.9399096576818226,1.2936555278269846,1.1422769233986274,1048,1055,919,1122,1141
Male,White,0.7709900423000706,0.004997823936323781,0,539,MW,0,0.7554497621484526,-0.2808886103443442,-0.27442403474828025,670,662,792,594,531
Male,Black,0.2204907189079114,1.0626729030708846,1,540,MB,0,0.5729101087537164,1.2936555278269846,1.1422769233986274,993,1006,851,1079,1099
Male,Black,0.4039904933719645,-1.4052356149097571,0,545,MB,0,0.7564098832177695,-1.1742529901536571,-1.3256315945820143,277,273,222,294,332
Female,White,0.7709900423000706,1.4152312627824049,1,550,FW,1,0.6695690116716577,1.286051831144758,1.3282245769607797,1082,1088,1244,1093,1011
Male,Black,0.5874902678360175,-0.7001188954867168,0,552,MB,0,0.9399096576818226,-0.4691362707306168,-0.6205148751589739,484,487,416,533,569
Male,Black,0.03699094444385828,-1.7577939746212776,0,553,MB,0,0.3894103342896633,-1.5268113498651776,-1.6781899542935348,146,147,120,170,198
Male,Black,0.7709900423000706,-1.052677255198237,0,555,MB,0,1.1234094321458756,-0.8216946304421371,-0.973073234870494,404,417,349,452,486
Male,Black,0.7709900423000706,0.004997823936323781,0,558,MB,0,1.1234094321458756,0.23598044869242374,0.08460184426406668,746,742,629,789,826
Male,Black,-0.8805079278764072,-0.3475605357751965,0,563,MB,0,-0.5280885380306022,-0.11657791101909655,-0.26795651544745364,396,396,322,425,471
Male,Black,0.7709900423000706,1.4152312627824049,1,565,MB,1,1.1234094321458756,1.6462138875385048,1.4948352831101477,1239,1215,1038,1243,1205
Male,Black,0.03699094444385828,-1.052677255198237,0,566,MB,0,0.3894103342896633,-0.8216946304421371,-0.973073234870494,332,331,267,350,386
Male,Black,0.2204907189079114,0.004997823936323781,0,568,MB,1,0.5729101087537164,0.23598044869242374,0.08460184426406668,660,672,548,717,753
Male,Black,0.7709900423000706,1.4152312627824049,1,572,MB,1,1.1234094321458756,1.6462138875385048,1.4948352831101477,1217,1224,1049,1214,1228
Male,White,-0.513508378948301,-1.4052356149097571,0,573,MW,0,-0.5290486590999189,-1.691122049190425,-1.6846574735943611,120,118,251,80,68
Male,Black,0.2204907189079114,0.3575561836478441,0,575,MB,0,0.5729101087537164,0.588538808403944,0.43716020397558697,778,787,646,826,866
Male,Black,-0.14650883002019482,-1.7577939746212776,0,579,MB,0,0.20591055982561016,-1.5268113498651776,-1.6781899542935348,126,130,110,146,171
Male,Black,0.5874902678360175,1.4152312627824049,1,581,MB,1,0.9399096576818226,1.6462138875385048,1.4948352831101477,1193,1189,1021,1197,1191
Male,Black,-0.14650883002019482,0.004997823936323781,0,582,MB,0,0.20591055982561016,0.23598044869242374,0.08460184426406668,600,606,490,652,691
Male,Black,-2.7155056725169384,0.7101145433593643,0,584,MB,0,-2.3630862826711336,0.9410971681154644,0.7897185636871072,456,455,368,488,554
Male,White,0.5874902678360175,-0.3475605357751965,0,585,MW,0,0.5719499876843996,-0.6334469700558645,-0.6269823944598005,535,526,658,435,400
Male,Black,0.7709900423000706,-0.3475605357751965,0,590,MB,0,1.1234094321458756,-0.11657791101909655,-0.26795651544745364,627,625,519,669,715
Male,Black,0.7709900423000706,-0.7001188954867168,0,592,MB,0,1.1234094321458756,-0.4691362707306168,-0.6205148751589739,515,512,449,569,610
Male,Black,0.7709900423000706,0.004997823936323781,0,597,MB,0,1.1234094321458756,0.23598044869242374,0.08460184426406668,743,749,622,791,830
Male,White,0.7709900423000706,1.4152312627824049,1,599,MW,1,0.7554497621484526,1.1293448285017371,1.1358094040978008,1133,1128,1202,1066,1036
Male,White,-0.14650883002019482,0.3575561836478441,0,600,MW,0,-0.16204911017181278,0.07166974936717607,0.07813432496324008,650,647,759,573,516
Male,Black,0.7709900423000706,1.0626729030708846,1,601,MB,1,1.1234094321458756,1.2936555278269846,1.1422769233986274,1091,1106,941,1142,1161
Male,White,0.5874902678360175,1.4152312627824049,1,612,MW,1,0.5719499876843996,1.1293448285017371,1.1358094040978008,1120,1114,1162,1019,979
Female,White,0.2204907189079114,0.004997823936323781,0,627,FW,0,0.11906968827949845,-0.1241816077013232,-0.08200886188530143,547,547,905,518,451
Male,White,0.7709900423000706,0.7101145433593643,0,628,MW,0,0.7554497621484526,0.4242281090786963,0.4306926846747603,895,891,1008,814,771
