G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
M,B,0.00236433866049654,-0.07346360401167637,MB,79,-0.9701382387167349,-0.929520329229094,-0.15349464514599245
M,W,0.5202844319718755,0.3247552799667859,MW,80,-0.45631908429387447,-0.6897781510807974,0.08951994994018858
F,W,-0.08635390220845345,-0.3132516980131945,FW,81,-0.015540897798810446,-0.21378485316436394,-0.2702913462753399
F,B,-1.9925495250961298,-2.0865536931261497,FB,82,-1.9925495250961298,-1.5899902419306278,-1.5899902419306278
M,W,-0.06449737153278584,-0.046522146870836174,MW,83,-1.0411008877985357,-1.1564151653784207,-0.3771170643574347
M,B,0.13228592367622205,0.13127127503310626,MB,84,-0.8402166537010094,-0.8258470956209115,-0.049821411537810015
F,B,0.3623205768187216,-0.006055630330348616,FB,85,0.3623205768187216,0.28912013193983255,0.28912013193983255
F,W,-1.3828632186048049,-1.0847788602777788,FW,86,-1.3120502141951618,-1.248357462617017,-1.304863955727993
F,W,-0.2991935739653805,-0.13427152621485394,FW,87,-0.2283805695557375,-0.38362404507750103,-0.440130538188477
F,B,0.3918276123710546,0.07924733803235745,FB,88,0.3918276123710546,0.3126657944217958,0.3126657944217958
M,B,0.2315315839221619,0.10576837898547196,MB,89,-0.7409709934550696,-0.746652260382177,0.02937342370092455
F,B,0.3024573517423797,-0.07766537040013158,FB,90,0.3024573517423797,0.2413512094999808,0.2413512094999808
M,B,-0.27960941914046833,-0.2531809735793057,MB,91,-1.2521119965176997,-1.1545262915588959,-0.3785006074757943
F,W,-1.087178147836172,-0.7840265804250526,FW,92,-1.0163651434265288,-1.0124103148621766,-1.0689168079731526
M,W,-0.2907397906647786,-0.15649759527508889,MW,93,-1.2673433069305284,-1.3369493173279403,-0.5576512163069542
F,W,-2.04631138414507,-1.6483766078285351,FW,94,-1.975498379735427,-1.77776769606399,-1.8342741891749663
F,W,-2.1824239132105854,-1.934197816433148,FW,95,-2.1116109088009423,-1.8863811033057636,-1.9428875964167396
M,B,1.109209023652592,0.6676999352707039,MB,96,0.13670644627536055,-0.04629397710853281,0.7297317069745688
F,W,-0.9231354665851068,-0.8930947419492477,FW,97,-0.8523224621754638,-0.881509547195312,-0.938016040306288
M,B,-0.15800737154603606,-0.4917439462871406,MB,98,-1.1305099489232675,-1.0574917804269313,-0.2814660963438298
M,B,0.1368255066501364,-0.04753357199694665,MB,99,-0.8356770707270951,-0.822224654853418,-0.0461989707703164
F,W,-0.4375394305938317,-0.2899475212659698,FW,100,-0.3667264261841887,-0.4940195756679685,-0.5505260687789444
M,W,-0.23607985230522197,-0.04801640440083399,MW,101,-1.212683368570972,-1.2933324498314942,-0.514034348810508
M,B,-0.021470676325805637,-0.3687662182799947,MB,102,-0.9939732537030371,-0.9485399022771779,-0.17251421819407636
M,B,-0.054824136440372304,-0.0951247267185688,MB,103,-1.0273267138176037,-0.975154887475212,-0.19912920339211046
M,W,1.4734908367392654,1.082469434920863,MW,104,0.49688732047351547,0.07084980974883726,0.8501479107698233
F,B,-1.073264960250461,-1.137681607510738,FB,105,-1.073264960250461,-0.8564308150493611,-0.8564308150493611
F,B,-1.047840419877556,-0.9778892277880196,FB,106,-1.047840419877556,-0.8361428520204172,-0.8361428520204172
M,W,0.4032636154018074,0.5084432735710274,MW,107,-0.5733399008639426,-0.7831569876445641,-0.003858886623577973
M,W,-0.30105914290312225,-0.19555914386061907,MW,108,-1.2776626591688722,-1.3451838275146921,-0.5658857264937059
M,B,0.5767295399908517,0.24846465899721815,MB,109,-0.3957730373863797,-0.4711954274298644,0.30483025665323715
F,B,0.011837120803694343,-0.2514046134046323,FB,110,0.011837120803694343,0.009445640539107819,0.009445640539107819
M,B,-0.048264339568372484,-0.22611101853563595,MB,111,-1.020766916945604,-0.9699203811885874,-0.19389469710548576
M,W,0.42524824605987627,0.5112617640764112,MW,112,-0.5513552702058737,-0.7656139615975242,0.013684139423461972
M,W,-0.0603560401273795,-0.057537095570167014,MW,113,-1.0369595563931295,-1.1531105165151112,-0.37381241549412514
M,W,-0.43257024323688137,-0.17673352259201522,MW,114,-1.4091737595026312,-1.450125443069341,-0.670827342048355
M,W,-1.5371187669834154,-1.3484833311803124,MW,115,-2.5137222832491655,-2.3315195325894704,-1.5522214315684846
M,W,0.4020051407753485,0.3995468192122166,MW,116,-0.5745983754904014,-0.7841612097984351,-0.0048631087774490545
M,B,0.480553062919449,0.3397838866933401,MB,117,-0.49194951445778246,-0.547941153506318,0.2280845305767836
F,W,-0.6920257827474406,-0.6527316086620805,FW,118,-0.6212127783377976,-0.6970914750272772,-0.7535979681382531
M,B,0.21901691453302108,-0.027238018383074908,MB,119,-0.7534856628442104,-0.7566385628349414,0.01938712124816025
M,W,0.36518394687793104,0.3726626354865195,MW,120,-0.6114195693878188,-0.8135433346870522,-0.034245233666066244
M,W,0.33348774414829085,0.2777021911529088,MW,121,-0.6431157721174591,-0.8388358819545796,-0.05953778093359352
M,B,-0.3790340964856387,-0.667295158188763,MB,122,-1.3515366738628702,-1.2338639766677744,-0.4578382925846728
M,W,0.7784123175606386,0.6267369228867745,MW,123,-0.19819119870511137,-0.4838004255150963,0.29549767550588973
M,W,0.20233795120281686,0.1939832451719788,MW,124,-0.7742655650629331,-0.9434891858690535,-0.1641910848480674
M,W,0.15797161168257273,0.2457771968168643,MW,125,-0.8186319045831771,-0.9788920935603771,-0.1995939925393912
M,W,0.8503159473077312,0.6943155968570632,MW,126,-0.12628756895801874,-0.42642364856810694,0.35287445245287913
M,W,0.6979300345565396,0.5277737492504292,MW,127,-0.27867348170921036,-0.5480226910161974,0.23127541000478863
F,B,-0.6345558390125858,-0.954571841489982,FB,128,-0.6345558390125858,-0.5063550889363405,-0.5063550889363405
M,W,1.4466550423396214,1.0013663950949927,MW,129,0.47005152607387146,0.04943571153321974,0.8287338125542056
M,B,0.5556422023405438,0.5789691286344567,MB,130,-0.4168603750366876,-0.4880224426031351,0.2880032414799665
F,W,-0.5784142326796884,-0.7895782386635168,FW,131,-0.5076012282700454,-0.606433123150365,-0.662939616261341
M,W,0.040031235618664604,0.16744779703982293,MW,132,-0.9365722806470853,-1.0730047089354935,-0.2937066079145074
M,B,-0.467128761999541,-0.2954101820980011,MB,133,-1.4396313393767723,-1.3041606778383459,-0.5281349937552445
M,B,0.6747514079715865,0.3830783152344005,MB,134,-0.29775116940564494,-0.3929771389395639,0.3830485451435377
F,B,-1.9444836213242795,-2.021254616607288,FB,135,-1.9444836213242795,-1.551635201313441,-1.551635201313441
M,B,0.3537558377440882,0.025032122084886758,MB,136,-0.6187467396331432,-0.6491212487528728,0.1269044353302287
F,W,-1.9197627436190257,-1.681840317042847,FW,137,-1.8489497392093828,-1.6767859633483178,-1.7332924564592938
M,W,-0.5783649276124151,-0.4622068085232689,MW,138,-1.554968443878165,-1.5664648979048594,-0.7871667968838733
M,B,0.1269009527345482,0.02503699976440284,MB,139,-0.8456016246426832,-0.8301441287146953,-0.054118444631593876
F,W,-1.2586760458558806,-1.2498528238062871,FW,140,-1.1878630414462377,-1.1492601050071898,-1.2057665981181658
M,W,-1.1607286625321025,-0.7633397743016237,MW,141,-2.1373321787978523,-2.0311723714778966,-1.2518742704569106
F,W,-1.7124779271833894,-1.4394217252494643,FW,142,-1.6416649227737463,-1.5113793667834756,-1.5678858598944518
F,B,-1.1180082356125092,-1.0851522254754946,FB,143,-1.1180082356125092,-0.8921345053825988,-0.8921345053825988
F,W,-2.6052218184670446,-2.2617415126961538,FW,144,-2.5344088140574015,-2.2237601923570374,-2.280266685468013
F,W,-0.06774181602722397,-0.07960745408371757,FW,145,0.0030711883824190295,-0.19893300881249065,-0.25543950192346665
F,W,-1.043519078690511,-0.9846953058865402,FW,146,-0.9727060742808681,-0.9775717861134238,-1.0340782792243999
M,W,-0.5470609228266203,-0.12766317029923574,MW,147,-1.5236644390923701,-1.5414853119443235,-0.7621872109233376
M,W,-0.3267243816044312,-0.2389821803334904,MW,148,-1.3033278978701812,-1.365663860044841,-0.5863657590238549
M,W,-1.018462421036169,-0.9340180971643528,MW,149,-1.995065937301919,-1.917648500233709,-1.1383503992127229
M,W,0.4926030260558727,0.23347184293471726,MW,150,-0.48400049020987723,-0.7118670200072759,0.0674310810137102
M,W,0.30091516351212266,0.6122538850376773,MW,151,-0.6756883527536273,-0.8648277505198074,-0.08552964949882144
M,W,-0.043703480337668736,-0.08558303477989113,MW,152,-1.0203069966034186,-1.1398223110098908,-0.3605242099889049
M,W,-0.11479952119904716,-0.05325195104553691,MW,153,-1.0914030374647972,-1.1965546580786741,-0.4172565570576881
F,W,-1.078738626060492,-1.0350465783104488,FW,154,-1.0079256216508492,-1.0056758487418205,-1.0621823418527963
F,W,-1.7198118795981143,-1.3732969750307489,FW,155,-1.6489988751884712,-1.5172316242191515,-1.5737381173301275
F,W,-1.9085559572270776,-1.6255542498204385,FW,156,-1.8377429528174347,-1.66784330933537,-1.7243498024463457
F,B,-0.7692689055608114,-0.952895627447155,FB,157,-0.7692689055608114,-0.6138517702355901,-0.6138517702355901
F,W,-1.8111701076293976,-1.7101976479784338,FW,158,-1.7403571032197545,-1.59013254299697,-1.646639036107946
M,W,-0.41825727836628657,-0.29263200858634325,MW,159,-1.3948607946320366,-1.438704158834891,-0.6594060578139049
F,B,-1.035320811072184,-1.293320971151746,FB,160,-1.035320811072184,-0.8261526080728447,-0.8261526080728447
M,W,0.4516239412387733,0.2494630744354641,MW,161,-0.5249795750269766,-0.7445670077173892,0.034731093303596916
F,W,-1.4584227865089876,-1.2911055012851642,FW,162,-1.3876097820993447,-1.3086515602738116,-1.3651580533847874
M,B,-0.3559749402961574,-0.5944060564204927,MB,163,-1.328477517673389,-1.2154635139105636,-0.43943782982746193
F,W,0.6116993325332778,0.7005034896221238,FW,164,0.6825123369429208,0.3432391091554263,0.28673261604445033
M,B,0.7400395446314346,0.6213256455857944,MB,165,-0.23246303274579683,-0.34087931206222005,0.4351463720208816
M,W,0.9742487221974442,0.7241889712371588,MW,166,-0.0023547940683057433,-0.3275292922431257,0.45176880877786035
M,W,0.97788761054571,0.7756648394470351,MW,167,0.001284094279960124,-0.32462557673074033,0.4546725242902457
F,B,-1.4876281598215213,-1.6384873313110884,FB,168,-1.4876281598215213,-1.187079281064957,-1.187079281064957
M,W,-0.5711121888259311,-0.4764460673669148,MW,169,-1.547715705091681,-1.5606774463245905,-0.7813793453036044
F,B,0.8058979832702664,0.1124831536068881,FB,170,0.8058979832702664,0.6430805926038283,0.6430805926038283
F,W,-0.3486887781995933,-0.5395932280890898,FW,171,-0.2778757737899503,-0.42311962135481607,-0.47962611446579195
F,W,-2.1619096256771297,-1.7931161168853529,FW,172,-2.0910966212674866,-1.8700113636393028,-1.926517856750279
M,W,-0.7408167697813046,-0.6397870855283374,MW,173,-1.7174202860470547,-1.6960962273041762,-0.9167981262831901
F,B,-1.5834140258059175,-1.4700128700809405,FB,174,-1.5834140258059175,-1.2635133120949849,-1.2635133120949849
F,B,-1.2729358662504988,-1.2589205412945523,FB,175,-1.2729358662504988,-1.0157617567092385,-1.0157617567092385
M,W,0.183937931299073,0.2564674280547597,MW,176,-0.7926655849666769,-0.9581718081726927,-0.17887370715170658
M,B,-0.365407171341076,-0.3113173094041759,MB,177,-1.3379097487183074,-1.222990130003246,-0.4469644459201445
F,W,-0.800001673141733,-0.9096344766024684,FW,178,-0.72918866873209,-0.7832527522895892,-0.8397592454005651
M,B,-0.9215898923661509,-0.9711508847712891,MB,179,-1.8940924697433823,-1.6668059990806432,-0.8907803149975416
F,B,-1.0128244891728733,-1.1024572143080729,FB,180,-1.0128244891728733,-0.8082012689223115,-0.8082012689223115
M,B,0.15505435431331632,-0.05794101302283915,MB,181,-0.8174482230639151,-0.8076786224757797,-0.03165293839267817
F,B,-1.4533238271035973,-1.3774161364333624,FB,182,-1.4533238271035973,-1.1597055302043306,-1.1597055302043306
M,B,0.0015697330430712866,-0.11217537255239916,MB,183,-0.9709328443341602,-0.9301543988780421,-0.15412871479494056
M,B,-2.460094029453193,-1.9367398005353356,MB,184,-3.4325966068304243,-2.894482668758543,-2.1184569846754417
M,W,0.6853459223873318,0.7047962433048521,MW,185,-0.2912575938784181,-0.5580644065672502,0.2212336944537358
F,W,-0.9917347428144396,-1.001183579233484,FW,186,-0.9209217384047966,-0.9362495566326587,-0.9927560497436347
M,W,-0.6887850440548708,-0.6083745090746316,MW,187,-1.6653885603206207,-1.65457658870355,-0.8752784876825641
F,W,-1.1309297076027431,-1.0708034527547388,FW,188,-1.0601167031931,-1.047322648142694,-1.10382914125367
M,B,0.3264374677900432,0.15972031724037272,MB,189,-0.6460651095871883,-0.6709204266931487,0.10510525738995294
M,W,-0.14674710396862106,-0.12978112701370853,MW,190,-1.123350620234371,-1.222047798508618,-0.44274969748763193
M,B,0.4242018193148216,0.14898150613916944,MB,191,-0.5483007580624099,-0.5929076280272916,0.18311805605580997
M,W,0.8965842939618627,0.760008623749693,MW,192,-0.08001922230388725,-0.3895030005421647,0.3897951004788213
M,W,-0.08012595394633826,-0.03720153207656046,MW,193,-1.0567294702120882,-1.1688862699706934,-0.3895881689497073
F,W,-0.4899815393055863,-0.4755733257630636,FW,194,-0.4191685348959433,-0.5358666866520391,-0.5923731797630151
M,W,0.12246234931494634,0.19266709899421666,MW,195,-0.8541411669508036,-1.0072273394107691,-0.22792923838978307
F,B,0.07624025526046409,-0.04294156844501175,FB,196,0.07624025526046409,0.06083726420832117,0.06083726420832117
M,W,1.351628068523424,1.247913747363029,MW,197,0.37502455225767417,-0.0263927480282366,0.7529053529927494
M,B,0.9674249390265592,0.4395736837211319,MB,198,-0.005077638350672209,-0.1594331027247869,0.6165925813583147
F,W,-0.5868192690746701,-0.7113400031177345,FW,199,-0.5160062646650271,-0.6131400710494131,-0.669646564160389
M,B,-0.006353299092278747,-0.2526301026945415,MB,200,-0.9788558764695102,-0.9364767229272281,-0.1604510388441265
M,W,0.20359814544956611,0.23884551923026665,MW,201,-0.7730053708161838,-0.9424835915136651,-0.16318549049267905
M,B,-0.3786238489821552,-0.33482059435202594,MB,202,-1.3511264263593867,-1.2335366123944653,-0.45751092831136375
F,W,-1.0889767277597937,-0.9539572703765656,FW,203,-1.0181637233501508,-1.0138455236195365,-1.0703520167305125
M,W,0.3075758228350016,0.08196292859805085,MW,204,-0.6690276934307483,-0.859512759251176,-0.08021465823018992
M,B,-0.3622971874186055,-0.5256017711284604,MB,205,-1.334799764795837,-1.2205084631603351,-0.44448277907723355
F,B,0.3798503337118366,0.07471181859992622,FB,206,0.3798503337118366,0.3031083124354337,0.3031083124354337
M,W,-0.09445766762975352,-0.1356882760649781,MW,207,-1.0710611838955035,-1.1803225151529428,-0.4010244141319567
F,W,-0.11674070257055892,-0.19174880321294124,FW,208,-0.04592769816091592,-0.23803253958355639,-0.29453903269453235
F,W,-0.7168963827178806,-0.6298709882688088,FW,209,-0.6460833783082376,-0.7169374114850181,-0.773443904595994
M,W,-0.037653950001614665,-0.09746318333096372,MW,210,-1.0142574662673647,-1.1349949809578939,-0.3556968799369077
F,W,-2.437803701206461,-2.0854655547543897,FW,211,-2.366990696796818,-2.0901659356452083,-2.146672428756184
M,W,0.7579416765040675,0.6439441870309223,MW,212,-0.2186618397616824,-0.5001353367010264,0.27916276431995973
M,W,0.9445299105711412,0.7116421894876329,MW,213,-0.03207360569460871,-0.35124394520027946,0.42805415582070655
M,B,0.07914347527291454,-0.1250683577350324,MB,214,-0.8933591021043169,-0.8682530550860769,-0.09222737100297529
M,W,0.6773033275904974,0.5021456441274881,MW,215,-0.29930018867525254,-0.5644821377632424,0.2148159632577436
M,W,-0.4295570930525728,-0.2328503609394722,MW,216,-1.4061606093183228,-1.4477210464256538,-0.6684229454046676
F,B,-2.250766122448955,-2.330231311323661,FB,217,-2.250766122448955,-1.7960387566222336,-1.7960387566222336
M,B,1.3173375991334555,0.8644432893686633,MB,218,0.34483502175622405,0.11978591195496732,0.8958115960380688
F,W,-1.0247522600360401,-0.9251690490383052,FW,219,-0.9539392556263971,-0.9625964702395307,-1.0191029633505067
M,W,0.3426589067943472,0.31068229949154585,MW,220,-0.6339446094714027,-0.8315175900221947,-0.05221948900120865
M,W,0.13334381669260936,0.09772778784709622,MW,221,-0.8432596995731405,-0.9985442794765194,-0.2192461784555333
F,W,-0.8066235428277618,-0.8996730021256252,FW,222,-0.7358105384181188,-0.7885367906793572,-0.8450432837903332
M,B,-1.0782126531828933,-0.8871156439400188,MB,223,-2.0507152305601246,-1.7917859096054973,-1.0157602255223959
F,W,-1.1925399939798793,-0.9675281090292736,FW,224,-1.1217269895702362,-1.0964856691408658,-1.1529921622518418
M,B,-0.11398714043633093,-0.2205212468055837,MB,225,-1.0864897178135624,-1.0223650560818562,-0.24633937199875458
F,B,0.050749980653818964,-0.3102401642501788,FB,226,0.050749980653818964,0.04049684738142072,0.04049684738142072
M,W,0.7865205057746325,0.7449242579233852,MW,227,-0.19008301049111742,-0.4773303528882363,0.3019677481327498
F,W,-3.3203663984047744,-2.803629980800153,FW,228,-3.2495533939951313,-2.79442249678117,-2.8509289898921457
F,W,-2.188840470632521,-1.7945622341258745,FW,229,-2.1180274662228777,-1.891501309132102,-1.948007802243078
M,B,1.0488316799163169,0.5580795750832293,MB,230,0.07632910253908542,-0.09447314965368564,0.681552534429416
F,B,-1.706245273534946,-1.9134344681563111,FB,231,-1.706245273534946,-1.3615286852807011,-1.3615286852807011
M,B,0.013716658505210358,-0.12886522617166168,MB,232,-0.9587859188720211,-0.9204615442157079,-0.14443586013260634
M,B,1.2670437454817662,0.9169288346779924,MB,233,0.2945411681045348,0.07965303920671529,0.8556787232898169
M,W,0.31877753426391875,0.3811853860946105,MW,234,-0.6578259820018312,-0.8505741548950099,-0.0712760538740238
M,B,0.3410673837078814,0.3008720947148468,MB,235,-0.6314351936693501,-0.6592462257477513,0.11677945833535033
F,B,-0.0019570111721648464,-0.28902566289536996,FB,236,-0.0019570111721648464,-0.0015616317827488913,-0.0015616317827488913
M,W,-0.6229493207862001,-0.6442007440594576,MW,237,-1.59955283705195,-1.6020418053773582,-0.8227437043563721
M,W,0.6728205376980533,0.4319327048335939,MW,238,-0.30378297856769665,-0.5680592594838518,0.21123884153713418
M,W,-0.04757925954182295,0.09259828792853897,MW,239,-1.0241827758075728,-1.1429150577832417,-0.36361695676225575
M,B,0.4012247921101503,0.07813979826387718,MB,240,-0.5712777852670812,-0.6112425545040824,0.16478312957901917
M,W,0.2115745094163795,0.2566677592673037,MW,241,-0.7650290068493704,-0.9361187103834414,-0.15682060936245543
F,B,-0.6597145732977346,-0.851439921353198,FB,242,-0.6597145732977346,-0.5264309472820858,-0.5264309472820858
M,B,-0.07258897542639693,-0.3914483866858171,MB,243,-1.0450915528036284,-0.9893306558972719,-0.21330497181417024
