"","y_counter"
"782",3.42232812631254
"783",1.00497859916647
"784",2.6758441280947
"785",1.7851205413169
"786",0.956558709637155
"787",0.93331916173655
"788",2.30258509299412
"789",2.26100679786173
"790",1.17020435021774
"791",2.92477613421298
"792",1.49688669795913
"793",4.13834584513811
"794",2.3025850929941
"795",1.09861228866814
"796",0.693147180560056
"797",1.88330248406799
"798",3.14278333915347
"799",3.02054100032711
"800",1.09861228866814
"801",0.768141185050168
"802",1.0380798068936
"803",1.03579508295314
"804",1.94591014905536
"805",0.693147180559988
"806",0.953930953090139
"807",1.09861228866817
"808",3.43398720448522
"809",1.04957260217735
"810",1.09861228866815
"811",1.72598308079255
"812",1.09861228866816
"813",1.38629436111996
"814",1.09861228866819
"815",1.3820307128555
"816",1.09861228866818
"817",0.693147180559979
"818",1.7917594692281
"819",1.45503771028551
"820",1.86675347371828
"821",2.48490664978807
"822",2.42043795249201
"823",2.30258509299408
"824",0.946008749285557
"825",0.693147180559991
"826",0.93331916173655
"827",2.63905732961534
"828",2.64796396118318
"829",1.7917594692281
"830",0.693147180559996
"831",1.66775009714047
"832",1.17694987023593
"833",2.62963170356543
"834",1.28019773508486
"835",0.288683139107352
"836",1.38629436111992
"837",1.09861228866821
"838",1.60943791243422
"839",1.49959822303285
"840",0.707437218632542
"841",1.46955360086456
"842",0.446587638751113
"843",1.06606330740752
"844",0.981830319667298
"845",1.71199459033567
"846",1.79175946922811
"847",1.51525044671851
"848",1.45434562948007
"849",2.58180290497865
"850",3.33220451017528
"851",1.38629436111998
"852",2.30258509299413
"853",1.04957165620201
"854",1.38629436112
"855",0.693147180559977
"856",1.05078616473585
"857",1.46128836561011
"858",1.42202936986445
"859",1.60460373587334
"860",1.40742510577028
"861",1.74895806787787
"862",1.04845282023229
"863",0.708740898634935
"864",2.43968159358935
"865",1.86434820894118
"866",1.45586206676831
"867",1.72433141920039
"868",1.18934227994245
"869",2.48490664978803
"870",1.44354491500177
"871",1.01001936237739
"872",0.96748489273258
"873",2.89037175789621
"874",3.29231407574336
"875",1.6264663422965
"876",2.19722457733628
"877",2.01798163491033
"878",2.919404205027
"879",1.09861228866815
"880",0.890500961935762
"881",1.94591014905538
"882",1.05035044674356
"883",2.09562166259655
"884",1.09861228866817
"885",1.50653247593294
"886",3.28864616718719
"887",1.08061700165755
"888",1.00172908721013
"889",0.69314718056
"890",0.693147180560021
"891",1.05222628463229
"892",0.806026710918133
"893",2.18490410104625
"894",1.38671467924964
"895",1.78329074921668
"896",3.08523899156465
"897",0.775033848758882
"898",1.94591014905534
"899",1.15416104069233
"900",1.66063207329253
"901",0.806791558524753
"902",2.52602918043095
"903",0.432407126229214
"904",6.03012522484321
"905",2.07944154167992
"906",2.44291827200341
"907",1.3641557514356
"908",2.95218941697457
"909",3.55534806148948
"910",1.01215458539034
"911",2.30272199355906
"912",2.28809139707082
"913",1.02960650121194
"914",2.39789527279843
"915",2.2378271875023
"916",2.43148901162498
"917",2.19444097537028
"918",0.894495239708888
"919",0.594272721909666
"920",0.693147180560008
"921",1.09861228866823
"922",1.6289154168993
"923",1.05039695866014
"924",2.18263871098746
"925",1.18947910840271
"926",1.44648738524503
"927",0.905524324637912
"928",1.60943791243413
"929",1.38629436111993
"930",0.93331916173655
"931",1.59867150519786
"932",2.48490664978805
"933",1.44399115685725
"934",1.35147385739372
"935",1.38629436111995
"936",1.80735318730305
"937",1.09377811210735
"938",2.35377925385247
"939",2.63896851332705
"940",1.85937435078695
"941",1.88173519338422
"942",0.321405527399434
"943",2.39789527279844
"944",0.693147180559977
"945",1.38146018455913
"946",1.31886631109223
"947",1.74814355058181
"948",1.09861228866814
"949",1.03414359137212
"950",1.03118423864045
"951",0.988772599266855
"952",1.49401245644465
"953",1.83866010107999
"954",1.21016632350238
"955",1.8187014873491
"956",0.97904504113231
"957",2.20686031228672
"958",1.94831414574431
"959",2.19722457733628
"960",2.12826730973914
"961",2.08705965545646
"962",1.60943791243414
"963",1.54977429357181
"964",0.886091825676059
"965",2.27124373320173
"966",2.57267766882685
"967",0.260950163231408
"968",1.19004355715533
"969",0.98134222505695
"970",2.30258509299411
"971",1.09861228866814
"972",0.693147180560056
"973",1.38629436111994
"974",0.693147180559982
"975",0.69314718056005
"976",1.04102227713687
"977",1.60943791243415
"978",1.09861228866817
"979",0.69314718056003
"980",2.39789527279841
"981",1.28024666913821
"982",1.5345655988628
"983",1.60943791243417
"984",1.31576880292536
"985",1.18217731216067
"986",0.803110047813308
"987",0.693147180559988
"988",1.09861228866818
"989",1.09861228866816
"990",1.9595679795071
"991",1.71757377279838
"992",1.16829525386293
"993",1.05689423602032
"994",2.19722457733626
"995",3.89803178852491
"996",2.17087281016706
"997",1.38013724020321
"998",0.688819835003346
"999",1.41196126775546
"1000",2.82569889022363
"1001",2.6749122247149
"1002",1.91830914581362
"1003",1.60879156163773
"1004",1.09861228866817
"1005",1.04828671761055
"1006",1.01884740977572
"1007",0.956767559705476
"1008",1.44635163983719
"1009",1.04957260217735
"1010",0.93331916173655
"1011",2.3025850929941
"1012",1.71940614651194
"1013",1.09861228866817
"1014",1.48784268022493
"1015",3.29583686600436
"1016",1.1142060067431
"1017",2.43382196152601
"1018",1.00172908721013
"1019",1.79175946922812
"1020",0.693147180559986
"1021",3.45590518910254
"1022",3.47996563612959
"1023",2.74829992155459
"1024",1.79175946922812
"1025",1.04102227713687
"1026",0.997084039549436
"1027",0.797433526419336
"1028",1.09861228866817
"1029",1.90841738043191
"1030",2.70805020110224
"1031",1.09861228866818
"1032",2.02090415354554
"1033",2.1972245773363
"1034",2.86910260623902
"1035",2.42957160875284
"1036",1.79175946922815
"1037",0.858407065344491
"1038",3.78031072260116
"1039",2.44951999451071
"1040",2.64387524543112
"1041",2.84556452051616
"1042",1.01455270795938
"1043",1.38629436111997
"1044",1.38629436111998
"1045",1.38629436111998
"1046",3.76120011569363
"1047",2.37338179270153
"1048",1.94591014905537
"1049",2.36799727628409
"1050",1.18599912622111
"1051",1.16763313306649
"1052",1.68159454734829
"1053",1.60943791243413
"1054",0.260950163231408
"1055",1.05076281418002
"1056",1.17263144453362
"1057",1.37096116540218
"1058",0.806169683134889
"1059",1.40742510577028
"1060",1.40885258957965
"1061",2.89037175789625
"1062",1.69015655448839
"1063",4.15127498122794
"1064",2.19722457733626
"1065",2.63905732961529
"1066",0.905524324637912
"1067",1.60943791243417
"1068",1.40188807919488
"1069",1.81478275311978
"1070",3.52914304243063
"1071",1.95481678062324
"1072",1.94591014905536
"1073",1.28024666913821
"1074",1.38629436111995
"1075",0.745766817960386
"1076",1.40288987413487
"1077",2.63209216779313
"1078",0.901660207490665
"1079",1.38643126168491
"1080",2.07944154167992
"1081",2.747486897989
"1082",2.39803217336339
"1083",1.60943791243415
"1084",1.60943791243414
"1085",1.97339384969815
"1086",1.60943791243414
"1087",1.04528160320919
"1088",1.09861228866815
"1089",0.768141185050168
"1090",1.88167494320633
"1091",0.693147180560001
"1092",1.60943791243418
"1093",5.98645200528449
"1094",1.41044370727463
"1095",0.693147180559977
"1096",1.15416104069233
"1097",0.693147180560045
"1098",1.01001936237739
"1099",0.693147180559982
"1100",0.97904504113231
"1101",1.00172908721013
"1102",0.693147180560067
"1103",4.46590811865465
"1104",1.00172908721013
"1105",5.29831736654812
"1106",1.60943791243414
"1107",1.05076281418002
"1108",1.19264211138694
"1109",0.693147180559988
"1110",2.34285307075705
"1111",1.1916073862566
"1112",1.38629436111994
"1113",1.74160000079223
"1114",2.68528618528025
"1115",3.25093880857565
"1116",1.18992965618452
"1117",0.83811041217586
"1118",2.39789527279843
"1119",1.60943791243415
"1120",1.26387217345266
"1121",4.76217393479782
"1122",1.28636918470503
"1123",1.26506474067674
"1124",2.33229677720053
"1125",3.41477885503238
"1126",1.4281193634672
"1127",2.07944154167988
"1128",0.693147180559982
"1129",0.946008749285557
"1130",0.693147180559999
"1131",2.07661953182423
"1132",1.15416104069233
"1133",1.09377811210735
"1134",1.09861228866823
"1135",1.47772562960711
"1136",1.38013724020321
"1137",1.64601155644314
"1138",1.33878426984471
"1139",4.57511159761332
"1140",0.688819835003346
"1141",3.64673495166497
"1142",1.05039695866014
"1143",1.09861228866815
"1144",0.693147180559979
"1145",0.874781561030041
"1146",1.17360629315833
"1147",1.21122755195442
"1148",1.21122755195442
"1149",1.09861228866824
"1150",1.40914267753532
"1151",1.09861228866816
"1152",0.693147180559991
"1153",1.05076281418002
"1154",1.03414359137212
"1155",1.42410064608011
"1156",1.38451014924047
"1157",2.29804457170456
"1158",2.19722457733628
"1159",0.768141185050168
"1160",2.34394610249985
"1161",0.693147180559983
"1162",0.693147180559988
"1163",0.905524324637912
"1164",1.05035044674356
"1165",1.04828671761055
"1166",1.38629436111992
"1167",2.07944154167995
"1168",1.44399115685725
"1169",2.41622947095885
"1170",0.280286849434674
"1171",3.61759974311291
"1172",2.53987247972941
"1173",2.56494935746161
"1174",3.13855226044226
"1175",2.63262802120177
"1176",2.77258872223984
"1177",1.82749447797262
"1178",1.36078662938095
"1179",1.38629436111992
"1180",0.988447366788347
"1181",4.32673354689994
"1182",1.5479780056646
"1183",1.41248583125666
"1184",1.60943791243413
"1185",1.42202936986445
"1186",1.09861228866821
"1187",1.49797054994372
"1188",1.156993688889
"1189",1.44460654582626
"1190",2.27835861148877
"1191",0.693147180559977
"1192",1.42991010477035
"1193",0.625719130532283
"1194",1.03118423864045
"1195",1.09861228866819
"1196",2.40783564291503
"1197",0.693147180559981
"1198",1.09861228866816
"1199",1.58364814249571
"1200",0.693147180559999
"1201",1.46128836561011
"1202",0.273266875783216
"1203",1.09861228866818
"1204",1.6852738291177
"1205",0.693147180560021
"1206",0.805762443846254
"1207",2.19722457733629
"1208",1.63506963656414
"1209",1.94591014905537
"1210",1.79175946922809
"1211",1.0380798068936
"1212",2.30258509299416
"1213",1.73416945769681
"1214",0.693147180559983
"1215",1.38629436111994
"1216",0.97904504113231
"1217",2.1230572853303
"1218",0.693147180560006
"1219",2.48490664978803
"1220",1.01863553797195
"1221",2.70805020110224
"1222",0.562019784624416
"1223",3.4944720873662
"1224",3.07652558122927
"1225",2.07944154167991
"1226",4.34659968018435
"1227",0.69314718055998
"1228",0.693147180560008
"1229",0.748695932584166
"1230",1.45434562948007
"1231",0.954097343791354
"1232",1.07977207014387
"1233",1.03380296241284
"1234",0.699468775881438
"1235",1.67041658637543
"1236",1.79175946922811
"1237",1.4281193634672
"1238",1.7917594692281
"1239",1.72003024927334
"1240",1.09197336075695
"1241",1.28741990246961
"1242",2.00614622344751
"1243",2.1972245773363
"1244",1.60943791243414
"1245",1.60943791243416
"1246",0.693147180559997
"1247",1.02265425535903
"1248",1.18852776264638
"1249",3.05853259208434
